1,xyz: 1 2 3
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,159,16,48,0,224,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,41,16,48,0,107,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,208,16,48,0,17,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,202,16,48,0,11,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,158,16,48,0,223,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,89,16,48,0,154,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,102,16,48,0,168,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,102,16,48,0,167,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,166,16,48,0,231,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,107,16,48,0,172,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,37,16,48,0,102,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,56,16,48,0,121,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,56,16,48,0,122,0,0
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,110,16,48,0,175,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,26,16,48,0,92,0,0
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,62,16,48,0,127,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,62,16,48,0,127,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,200,16,48,0,9,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,243,16,48,0,53,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,4,16,48,0,69,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,62,16,48,0,127,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,80,16,48,0,146,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,123,16,48,0,188,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,185,16,48,0,250,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,201,16,48,0,10,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,163,16,48,0,228,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,147,16,48,0,213,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,87,16,48,0,152,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,96,16,48,0,161,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,35,16,48,0,101,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,34,16,48,0,99,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,40,16,48,0,105,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,24,16,48,0,89,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,219,16,48,0,28,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,185,16,48,0,250,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,196,16,48,0,5,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,135,16,48,0,200,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,144,16,48,0,210,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,119,16,48,0,184,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,107,16,48,0,172,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,180,16,48,0,245,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,189,16,48,0,255,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,206,16,48,0,15,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,22,16,48,0,88,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,85,16,48,0,150,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,95,16,48,0,160,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,104,16,48,0,169,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,140,16,48,0,205,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,165,16,48,0,230,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,218,16,48,0,27,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,243,16,48,0,52,0,0
Empty,40:C7:29:FB:48:26,-84,3,3,108,173,16,2,0,238,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,1,16,48,0,66,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,4,16,48,0,70,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,48,16,48,0,113,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,57,16,48,0,122,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,111,16,48,0,176,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,111,16,48,0,176,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,174,16,48,0,240,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,146,16,48,0,211,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,19,16,48,0,84,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,211,16,48,0,21,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,115,16,48,0,180,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,21,16,48,0,86,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,118,16,48,0,183,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,7,16,48,0,72,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,230,16,48,0,39,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,119,16,48,0,184,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,11,16,48,0,76,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,206,16,48,0,15,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,215,16,48,0,24,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,251,16,48,0,60,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,218,16,48,0,27,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,184,16,48,0,249,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,255,16,48,0,64,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,237,16,48,0,46,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,203,16,48,0,12,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,186,16,48,0,251,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,150,16,48,0,215,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,209,16,48,0,18,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,13,16,48,0,79,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,169,16,48,0,234,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,143,16,48,0,208,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,23,16,48,0,88,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,163,16,48,0,228,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,107,16,48,0,173,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,8,16,48,0,73,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,253,16,48,0,63,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,227,16,48,0,36,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,238,16,48,0,48,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,238,16,48,0,47,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,128,16,48,0,193,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,80,16,48,0,145,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,225,16,48,0,34,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,240,16,48,0,50,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,211,16,48,0,20,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,144,16,48,0,209,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,156,16,48,0,221,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,156,16,48,0,221,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,69,16,48,0,134,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,34,16,48,0,100,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,239,16,48,0,48,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,204,16,48,0,13,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,211,16,48,0,20,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,186,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,115,16,48,0,180,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,100,16,48,0,165,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,52,16,48,0,117,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,56,16,48,0,121,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,177,16,48,0,242,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,122,16,48,0,187,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,89,16,48,0,154,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,177,16,48,0,242,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,79,16,48,0,144,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,130,16,48,0,195,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,155,16,48,0,220,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,121,16,48,0,186,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,142,16,48,0,208,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,64,16,48,0,129,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,82,16,48,0,147,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,111,16,48,0,176,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,91,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,235,16,48,0,44,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,214,16,48,0,23,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,68,16,48,0,133,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,66,16,48,0,132,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,128,16,48,0,193,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,146,16,48,0,211,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,212,16,48,0,22,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,221,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,57,16,48,0,122,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,107,16,48,0,172,0,0
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,151,16,48,0,216,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,100,16,48,0,165,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,129,16,48,0,194,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,104,16,48,0,169,0,0
Empty,70:A8:D3:A3:06:0B,-87,3,3,108,4,16,12,0,69,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,15,16,48,0,80,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,33,16,48,0,98,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,250,16,48,0,59,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,210,16,48,0,19,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,219,16,48,0,28,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,134,16,48,0,199,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,134,16,48,0,199,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,130,16,48,0,195,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,52,16,48,0,117,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,78,16,48,0,143,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,77,16,48,0,143,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,77,16,48,0,142,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,167,16,48,0,232,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,177,16,48,0,242,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,195,16,48,0,4,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,231,16,48,0,40,0,0
