1,xyz: 0 0 9
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
3C:41:0E:FE:F4:81,-81,3,3,108,109,16,48,0,174,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,246,16,48,0,55,4294967295,4294967295
01:21:9B:62:00:00,-85,3,3,108,36,16,48,0,101,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,161,16,48,0,226,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,50,16,48,0,115,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,207,16,48,0,16,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,95,16,48,0,160,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,137,16,48,0,202,4294967295,4294967295
D4:88:EE:67:00:00,-85,3,3,108,182,16,48,0,247,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,230,16,48,0,39,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,173,16,48,0,238,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,225,16,48,0,34,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,135,16,48,0,201,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,166,16,48,0,232,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,103,16,48,0,168,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,25,16,12,0,91,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,76,16,12,0,141,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,84,16,48,0,150,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,86,16,48,0,151,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,9,16,48,0,75,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,218,16,24,0,27,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,253,16,48,0,62,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,102,16,255,0,66,55,109
9E:18:88:BE:72:5E,-85,3,3,108,102,16,255,0,66,55,109
9E:18:88:BE:72:5E,-87,3,3,108,134,80,255,0,97,55,110
9E:18:88:BE:72:5E,-85,3,3,108,170,16,24,0,235,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,166,16,48,0,231,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,211,16,48,0,20,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,4,16,48,0,69,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,103,16,48,0,169,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,107,16,48,0,172,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,218,16,48,0,27,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,32,16,48,0,97,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,3,16,48,0,69,4294967295,4294967295
A4:88:73:9C:AD:04,-77,3,3,108,148,16,48,0,213,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,215,80,255,0,180,55,121
3C:41:0E:FE:F4:81,-81,3,3,108,0,80,255,0,221,55,122
3C:41:0E:FF:23:81,-77,3,3,108,179,16,48,0,245,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,175,16,48,0,240,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,230,16,48,0,39,4294967295,4294967295
36:77:6C:37:F4:84,-77,3,3,108,140,16,48,0,206,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,28,16,48,0,94,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,120,16,48,0,185,4294967295,4294967295
3C:41:0E:FE:F4:81,-83,3,3,108,35,16,48,0,100,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:41:0E:FE:F4:84,-81,3,3,108,75,16,48,0,140,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,174,16,48,0,239,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,177,16,255,0,140,55,133
3C:41:0E:FF:23:81,-77,3,3,108,78,16,48,0,143,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,72,16,48,0,138,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,28,16,24,0,93,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,134,16,24,0,200,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,249,16,48,0,59,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,29,16,255,0,245,55,139
3C:41:0E:FF:23:80,-77,3,3,108,162,16,48,0,227,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,50,16,48,0,115,4294967295,4294967295
3C:41:0E:FF:23:82,-77,3,3,108,207,16,48,0,17,4294967295,4294967295
3C:41:0E:FF:23:84,-77,3,3,108,97,16,48,0,162,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,182,16,48,0,248,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,132,16,48,0,198,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,116,80,255,0,81,55,146
3C:41:0E:FE:F4:81,-81,3,3,108,116,80,255,0,81,55,146
3C:41:0E:FE:F4:81,-81,3,3,108,116,16,255,0,81,55,146
3C:41:0E:FE:F4:81,-81,3,3,108,116,80,255,0,81,55,146
3C:41:0E:FE:F4:81,-81,3,3,108,116,80,255,0,81,55,146
3C:41:0E:FE:F4:81,-82,3,3,108,87,80,255,0,52,55,147
3C:41:0E:FE:F4:81,-82,3,3,108,87,80,255,0,52,55,147
3C:41:0E:FF:23:81,-77,3,3,108,44,16,48,0,110,4294967295,4294967295
A0:46:88:F6:AC:01,-81,3,3,108,39,16,48,0,104,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,134,16,48,0,199,4294967295,4294967295
3C:41:0E:FE:E5:60,-82,3,3,108,155,16,48,0,221,4294967295,4294967295
C8:84:A1:CE:B5:44,-78,3,3,108,243,16,48,0,52,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,110,16,48,0,175,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,176,16,48,0,242,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,132,80,255,0,97,55,156
3C:41:0E:FE:F4:81,-81,3,3,108,132,80,255,0,97,55,156
9E:18:88:BE:72:5E,-86,3,3,108,231,16,24,0,40,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,85,16,24,0,151,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,130,16,48,0,195,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,253,16,48,0,62,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,133,16,24,0,198,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,42,16,24,0,107,4294967295,4294967295
3E:0D:4B:9A:64:DF,-87,3,3,108,223,16,24,0,32,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,15,16,48,0,81,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,198,16,48,0,7,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,33,16,48,0,98,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,244,16,24,0,53,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,172,16,48,0,237,4294967295,4294967295
36:77:6C:37:AD:02,-76,3,3,108,181,16,48,0,246,4294967295,4294967295
36:77:6C:37:02:27,-77,3,3,108,105,16,48,0,171,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,157,80,255,0,122,55,172
3C:41:0E:FE:F4:81,-81,3,3,108,157,80,255,0,122,55,172
3E:0D:4B:9A:64:DF,-87,3,3,108,179,16,24,0,244,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,119,16,24,0,184,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,55,16,48,0,120,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,198,16,24,0,7,4294967295,4294967295
E7:36:81:6B:F4:81,-77,3,3,108,251,16,24,0,60,4294967295,4294967295
78:1A:52:D0:23:81,-78,3,3,108,40,16,2,0,106,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,206,16,24,0,15,4294967295,4294967295
C2:C2:28:B0:64:DF,-76,3,3,108,3,16,24,0,68,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,222,16,24,0,31,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,248,16,48,0,57,4294967295,4294967295
17:04:10:3E:00:00,-85,3,3,108,37,16,48,0,102,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,142,16,48,0,207,4294967295,4294967295
17:04:10:3E:27:03,-83,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,177,80,255,0,142,55,186
3C:41:0E:FE:F4:81,-82,3,3,108,177,80,255,0,142,55,186
3C:41:0E:FE:F4:81,-82,3,3,108,177,80,255,0,142,55,186
3C:41:0E:FE:F4:81,-82,3,3,108,177,80,255,0,142,55,186
3C:41:0E:FE:F4:81,-82,3,3,108,159,16,48,0,225,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:23:80,-77,3,3,108,162,16,48,0,227,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,52,16,48,0,118,4294967295,4294967295
3C:41:0E:FF:23:82,-77,3,3,108,208,16,48,0,17,4294967295,4294967295
3C:41:0E:FF:23:84,-77,3,3,108,97,16,48,0,163,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,129,16,48,0,194,4294967295,4294967295
A0:46:88:F6:23:81,-81,3,3,108,233,16,48,0,42,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,128,16,48,0,194,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,20,16,48,0,85,4294967295,4294967295
17:04:10:3E:23:81,-85,3,3,108,65,16,48,0,130,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,230,16,24,0,39,4294967295,4294967295
3C:41:0E:FF:20:00,-80,3,3,108,23,16,48,0,88,4294967295,4294967295
3C:41:0E:FF:20:01,-80,3,3,108,168,16,48,0,233,4294967295,4294967295
3C:41:0E:FF:20:02,-80,3,3,108,69,16,48,0,134,4294967295,4294967295
3C:41:0E:FF:20:04,-79,3,3,108,213,16,48,0,22,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,77,16,48,0,142,4294967295,4294967295
3C:41:0E:FE:E5:60,-82,3,3,108,96,16,48,0,161,4294967295,4294967295
C8:84:A1:CE:B5:44,-78,3,3,108,190,16,48,0,255,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,147,16,48,0,212,4294967295,4294967295
A0:46:88:F6:AB:01,-81,3,3,108,3,16,48,0,68,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,162,16,48,0,228,4294967295,4294967295
17:04:10:3E:00:00,-84,3,3,108,209,16,48,0,18,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,116,16,24,0,181,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,40,16,24,0,105,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,218,16,48,0,27,4294967295,4294967295
D5:5A:17:DA:23:81,-77,3,3,108,6,16,48,0,71,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,160,16,48,0,226,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,50,16,48,0,115,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,140,16,48,0,205,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,100,16,48,0,165,4294967295,4294967295
61:28:EB:32:02:27,-81,3,3,108,191,16,24,0,0,4294967295,4294967295
53:2C:7E:46:70:2D,-82,3,3,108,129,16,48,0,194,4294967295,4294967295
D4:33:0E:E1:FA:9D,-82,3,3,108,11,16,48,0,76,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,48,0,81,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,14,16,48,0,80,4294967295,4294967295
A4:88:73:9C:AD:00,-77,3,3,108,179,16,48,0,244,4294967295,4294967295
A4:88:73:9C:AD:01,-77,3,3,108,67,16,48,0,132,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,224,16,48,0,33,4294967295,4294967295
A4:88:73:9C:AD:04,-77,3,3,108,112,16,48,0,177,4294967295,4294967295
3C:41:0E:FE:E5:60,-81,3,3,108,84,16,48,0,149,4294967295,4294967295
3C:41:0E:FE:E5:60,-81,3,3,108,79,16,48,0,144,4294967295,4294967295
C8:84:A1:CE:B5:42,-78,3,3,108,224,16,48,0,34,4294967295,4294967295
3C:41:0E:FE:E5:60,-81,3,3,108,120,16,48,0,185,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,101,16,48,0,166,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,49,16,48,0,114,4294967295,4294967295
3C:41:0E:FE:E5:62,-82,3,3,108,171,16,48,0,236,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,119,16,48,0,184,4294967295,4294967295
3C:41:0E:FF:23:82,-77,3,3,108,252,16,48,0,62,4294967295,4294967295
3C:41:0E:FE:E5:64,-81,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FE:E5:64,-81,3,3,108,253,16,48,0,62,4294967295,4294967295
3C:41:0E:FE:E5:64,-80,3,3,108,21,16,48,0,87,4294967295,4294967295
2E:3D:44:65:00:00,-81,3,3,108,225,16,48,0,34,4294967295,4294967295
C8:84:A1:CE:B5:44,-78,3,3,108,121,16,48,0,186,4294967295,4294967295
3C:41:0E:FF:23:84,-78,3,3,108,85,16,48,0,151,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,9,16,48,0,74,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,21,16,48,0,87,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,241,16,48,0,50,4294967295,4294967295
53:2C:7E:46:00:00,-81,3,3,108,150,16,48,0,215,4294967295,4294967295
D4:33:0E:E1:00:00,-82,3,3,108,30,16,48,0,95,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,137,16,48,0,202,4294967295,4294967295
17:04:10:3E:00:00,-87,3,3,108,184,16,48,0,249,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,92,16,24,0,157,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,215,16,48,0,24,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,191,80,255,0,156,55,251
3C:41:0E:FE:F4:81,-81,3,3,108,123,16,48,0,189,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,2,16,48,0,67,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,33,16,24,0,98,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,4,16,48,0,69,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,209,16,48,0,18,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,186,16,48,0,251,4294967295,4294967295
53:2C:7E:46:23:81,-81,3,3,108,130,16,48,0,195,4294967295,4294967295
D4:33:0E:E1:23:81,-81,3,3,108,11,16,48,0,76,4294967295,4294967295
3C:41:0E:FF:23:80,-77,3,3,108,65,16,48,0,131,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,210,16,48,0,19,4294967295,4294967295
3C:41:0E:FF:23:82,-77,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:23:84,-77,3,3,108,171,16,48,0,236,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,178,16,48,0,244,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,134,16,48,0,200,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,196,16,24,0,6,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,62,16,24,0,128,4294967295,4294967295
A8:09:DA:5F:00:00,-76,3,3,108,113,16,24,0,178,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,19,16,24,0,84,4294967295,4294967295
EC:61:0C:8A:C9:81,-81,3,3,108,175,80,255,0,141,55,15
B0:55:ED:6C:0F:00,-82,3,3,108,166,16,48,0,231,4294967295,4294967295
D4:33:0E:E1:40:A0,-82,3,3,108,70,16,48,0,135,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,181,16,48,0,246,4294967295,4294967295
3C:41:0E:FF:20:00,-80,3,3,108,139,16,48,0,204,4294967295,4294967295
3C:41:0E:FF:20:01,-80,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:20:02,-80,3,3,108,184,16,48,0,250,4294967295,4294967295
3C:41:0E:FF:20:04,-80,3,3,108,73,16,48,0,138,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,36,16,48,0,101,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,250,16,48,0,59,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,129,16,48,0,194,4294967295,4294967295
D4:25:8B:46:FF:B4,-80,3,3,108,78,16,12,0,143,4294967295,4294967295
C8:84:A1:CE:B5:40,-79,3,3,108,174,16,48,0,239,4294967295,4294967295
3C:41:0E:FE:E5:60,-81,3,3,108,159,16,48,0,224,4294967295,4294967295
C8:84:A1:CE:B5:42,-78,3,3,108,107,16,48,0,172,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,93,16,48,0,158,4294967295,4294967295
C8:84:A1:CE:B5:44,-77,3,3,108,68,16,48,0,134,4294967295,4294967295
3C:41:0E:FE:E5:62,-81,3,3,108,67,16,48,0,132,4294967295,4294967295
3C:41:0E:FE:E5:64,-81,3,3,108,165,16,48,0,230,4294967295,4294967295
A4:88:73:9C:AD:04,-77,3,3,108,86,16,48,0,151,4294967295,4294967295
3C:41:0E:FE:E5:64,-81,3,3,108,12,16,48,0,77,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,2,16,48,0,67,4294967295,4294967295
3C:41:0E:FE:F4:84,-81,3,3,108,31,16,48,0,96,4294967295,4294967295
3E:0D:4B:9A:64:DF,-86,3,3,108,133,16,24,0,198,4294967295,4294967295
53:2C:7E:46:00:00,-81,3,3,108,176,16,48,0,241,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,155,16,48,0,221,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,19,16,48,0,84,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,131,16,48,0,196,4294967295,4294967295
4A:0F:4F:2F:23:81,-81,3,3,108,175,16,48,0,240,4294967295,4294967295
D4:33:0E:E1:02:27,-81,3,3,108,62,16,48,0,127,4294967295,4294967295
05:1A:E0:78:70:2D,-81,3,3,108,35,16,48,0,100,4294967295,4294967295
D4:33:0E:E1:FA:9D,-82,3,3,108,190,16,48,0,255,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,64,16,48,0,129,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,168,16,48,0,233,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,152,16,48,0,217,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,87,16,48,0,152,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,109,16,48,0,174,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,246,16,48,0,55,4294967295,4294967295
3C:41:0E:FE:F4:84,-81,3,3,108,135,16,48,0,200,4294967295,4294967295
A9:22:34:C2:78:98,-82,3,3,108,40,16,48,0,105,4294967295,4294967295
2E:3D:44:65:21:22,-82,3,3,108,177,16,48,0,242,4294967295,4294967295
53:2C:7E:46:34:6F,-81,3,3,108,76,16,48,0,141,4294967295,4294967295
D4:33:0E:E1:B0:00,-82,3,3,108,212,16,48,0,21,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,50,16,48,0,115,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,95,16,48,0,160,4294967295,4294967295
3C:41:0E:FF:23:80,-78,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,178,16,48,0,243,4294967295,4294967295
3C:41:0E:FF:23:82,-78,3,3,108,80,16,48,0,145,4294967295,4294967295
3C:41:0E:FF:23:84,-78,3,3,108,225,16,48,0,35,4294967295,4294967295
8A:A2:8F:63:23:81,-78,3,3,108,253,16,24,0,63,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,7,16,24,0,72,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,180,16,48,0,245,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,211,16,24,0,20,4294967295,4294967295
12:C7:BF:5E:AD:02,-77,3,3,108,107,16,24,0,173,4294967295,4294967295
12:C7:BF:5E:01:08,-78,3,3,108,77,16,24,0,142,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,197,16,12,0,6,4294967295,4294967295
54:1C:16:8E:01:00,-78,3,3,108,9,16,24,0,74,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,245,16,48,0,55,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,133,16,48,0,199,4294967295,4294967295
79:1C:DF:C4:00:00,-78,3,3,108,177,16,48,0,242,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,93,16,48,0,158,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,183,16,48,0,248,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,136,16,24,0,201,4294967295,4294967295
36:77:6C:37:A5:20,-77,3,3,108,185,16,48,0,250,4294967295,4294967295
A8:09:DA:5F:CA:20,-77,3,3,108,115,16,24,0,181,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,62,16,12,0,127,4294967295,4294967295
E9:D9:67:AF:4C:E6,-78,3,3,108,131,16,24,0,196,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,66,16,24,0,132,4294967295,4294967295
6A:C1:5E:B4:CA:6A,-78,3,3,108,233,16,24,0,42,4294967295,4294967295
05:64:FC:DC:23:81,-81,3,3,108,83,16,48,0,149,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,5,16,48,0,70,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,120,16,12,0,185,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,132,16,48,0,197,4294967295,4294967295
3E:0D:4B:9A:64:DF,-83,3,3,108,1,16,12,0,66,4294967295,4294967295
6A:C1:5E:B4:DD:05,-77,3,3,108,69,16,24,0,134,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,54,16,24,0,119,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,165,16,48,0,230,4294967295,4294967295
78:1A:52:D0:65:DF,-77,3,3,108,237,16,48,0,46,4294967295,4294967295
78:1A:52:D0:AD:04,-76,3,3,108,81,16,48,0,146,4294967295,4294967295
3E:0D:4B:9A:64:DF,-85,3,3,108,150,16,48,0,216,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,196,16,48,0,5,4294967295,4294967295
9B:4E:A2:73:23:81,-82,3,3,108,94,16,48,0,159,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,7,16,48,0,72,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,74,16,48,0,140,4294967295,4294967295
A4:88:73:9C:AD:00,-77,3,3,108,178,16,48,0,244,4294967295,4294967295
A4:88:73:9C:AD:01,-77,3,3,108,68,16,48,0,133,4294967295,4294967295
A4:88:73:9C:AD:02,-78,3,3,108,224,16,48,0,33,4294967295,4294967295
A4:88:73:9C:AD:04,-78,3,3,108,113,16,48,0,178,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,26,16,24,0,91,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,207,16,24,0,16,4294967295,4294967295
3C:41:0E:FF:23:81,-77,3,3,108,126,16,48,0,191,4294967295,4294967295
3E:0D:4B:9A:64:DF,-84,3,3,108,130,16,24,0,195,4294967295,4294967295
36:77:6C:37:F4:81,-77,3,3,108,206,16,48,0,16,4294967295,4294967295
F0:FA:56:C6:23:81,-77,3,3,108,14,16,24,0,79,4294967295,4294967295
3C:41:0E:FF:23:81,-78,3,3,108,76,16,48,0,142,4294967295,4294967295
