1,xyz: 4 0 2
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
EF:6F:CC:A3:00:00,-82,3,3,108,171,16,48,0,236,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,208,16,48,0,17,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,69,16,48,0,134,4294967295,4294967295
A4:88:73:9C:AD:00,-69,3,3,108,56,16,48,0,121,4294967295,4294967295
A4:88:73:9C:AD:00,-69,3,3,108,218,16,48,0,28,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,197,16,48,0,6,4294967295,4294967295
A4:88:73:9C:AD:00,-69,3,3,108,136,16,48,0,201,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,114,16,48,0,179,4294967295,4294967295
A4:88:73:9C:AD:02,-69,3,3,108,123,16,48,0,188,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,107,16,48,0,172,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,123,16,48,0,189,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,125,16,48,0,191,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,56,16,48,0,121,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,166,16,48,0,231,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,157,16,48,0,222,4294967295,4294967295
3C:41:0E:FF:00:44,-83,3,3,108,165,16,48,0,230,4294967295,4294967295
3C:41:0E:FF:00:44,-83,3,3,108,179,16,48,0,244,4294967295,4294967295
BD:DD:29:EB:00:00,-83,3,3,108,242,16,48,0,52,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,130,16,48,0,195,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,26,16,48,0,92,4294967295,4294967295
43:BC:29:16:00:00,-82,3,3,108,211,16,48,0,20,4294967295,4294967295
43:BC:29:16:00:00,-81,3,3,108,66,16,48,0,131,4294967295,4294967295
65:06:2A:F7:00:00,-82,3,3,108,86,16,24,0,151,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,136,16,24,0,201,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,208,16,48,0,17,4294967295,4294967295
A4:88:73:9C:AD:00,-69,3,3,108,132,16,48,0,197,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,185,16,48,0,250,4294967295,4294967295
A4:88:73:9C:AD:02,-69,3,3,108,185,16,48,0,250,4294967295,4294967295
A4:88:73:9C:AD:02,-69,3,3,108,210,16,48,0,19,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,220,16,48,0,30,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,238,16,48,0,48,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,69,16,48,0,134,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,85,16,48,0,151,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,99,16,48,0,164,4294967295,4294967295
3C:41:0E:FF:00:41,-84,3,3,108,78,16,48,0,143,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,75,16,48,0,140,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,121,16,24,0,186,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,182,16,48,0,248,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,71,16,48,0,136,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,228,16,48,0,38,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,116,16,48,0,182,4294967295,4294967295
DD:29:AE:71:00:00,-82,3,3,108,88,16,48,0,153,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,27,16,48,0,93,4294967295,4294967295
3C:41:0E:FE:F4:80,-81,3,3,108,119,16,48,0,184,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,9,16,48,0,74,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,165,16,48,0,230,4294967295,4294967295
C1:5F:B3:77:00:00,-82,3,3,108,160,16,24,0,225,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,24,16,48,0,89,4294967295,4294967295
EF:6F:CC:A3:00:00,-81,3,3,108,60,16,24,0,126,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,202,16,48,0,12,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,119,16,48,0,184,4294967295,4294967295
F8:1C:C2:C6:00:00,-82,3,3,108,139,16,48,0,204,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,143,16,48,0,208,4294967295,4294967295
F8:1C:C2:C6:00:00,-81,3,3,108,18,16,48,0,83,4294967295,4294967295
63:49:44:65:00:40,-81,3,3,108,83,16,24,0,149,4294967295,4294967295
DA:C9:8B:5E:27:03,-81,3,3,108,99,16,24,0,164,4294967295,4294967295
1C:97:8B:48:00:04,-81,3,3,108,142,16,24,0,207,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,192,16,24,0,1,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,132,16,48,0,197,4294967295,4294967295
3C:41:0E:FF:00:41,-84,3,3,108,32,16,48,0,97,4294967295,4294967295
3C:41:0E:FF:00:41,-84,3,3,108,105,16,48,0,170,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,238,16,48,0,47,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,59,16,48,0,125,4294967295,4294967295
75:C1:E9:7A:0A:04,-82,3,3,108,82,16,48,0,148,4294967295,4294967295
75:C1:E9:7A:00:00,-81,3,3,108,254,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,136,16,48,0,202,4294967295,4294967295
3C:41:0E:FF:00:40,-81,3,3,108,195,16,48,0,4,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,84,16,48,0,149,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,240,16,48,0,49,4294967295,4294967295
71:45:92:0C:20:02,-82,3,3,108,47,16,24,0,112,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,207,16,48,0,16,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,26,16,48,0,91,4294967295,4294967295
3C:41:0E:FF:20:01,-68,3,3,108,171,16,48,0,236,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,72,16,48,0,137,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,216,16,48,0,26,4294967295,4294967295
3D:41:0E:FF:00:41,-82,3,3,108,112,16,24,0,177,4294967295,4294967295
C8:84:A1:CE:B5:40,-83,3,3,108,14,16,48,0,79,4294967295,4294967295
C8:84:A1:CE:B5:44,-82,3,3,108,204,16,48,0,13,4294967295,4294967295
75:C1:E9:7A:00:00,-82,3,3,108,46,16,48,0,112,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,184,16,48,0,250,4294967295,4294967295
75:C1:E9:7A:00:00,-82,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,173,16,48,0,239,4294967295,4294967295
8A:15:F2:45:2A:34,-82,3,3,108,27,80,255,0,249,55,22
3E:50:3D:5B:00:00,-83,3,3,108,121,16,48,0,186,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,20,16,48,0,86,4294967295,4294967295
23:E0:B1:35:B2:E9,-83,3,3,108,66,80,255,0,31,55,25
75:C1:E9:7A:69:74,-82,3,3,108,163,16,48,0,228,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,46,16,48,0,111,4294967295,4294967295
E5:04:51:11:40:A0,-82,3,3,108,18,16,48,0,83,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,218,16,48,0,28,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,211,16,48,0,20,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,140,16,48,0,205,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,171,16,48,0,236,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,219,16,48,0,28,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,186,16,48,0,251,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,10,16,48,0,75,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,10,16,48,0,75,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,6,16,48,0,72,4294967295,4294967295
EF:6F:CC:A3:AD:00,-81,3,3,108,48,16,24,0,114,4294967295,4294967295
A0:46:88:F6:27:03,-82,3,3,108,190,16,48,0,255,4294967295,4294967295
BD:DD:29:EB:00:04,-82,3,3,108,153,16,48,0,218,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,41,16,48,0,106,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,182,16,48,0,247,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,71,16,48,0,137,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,228,16,48,0,37,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,117,16,48,0,182,4294967295,4294967295
A5:7B:A7:5C:07:06,-82,3,3,108,29,16,48,0,94,4294967295,4294967295
A0:46:88:F6:01:00,-81,3,3,108,152,16,48,0,217,4294967295,4294967295
75:C1:E9:7A:03:06,-82,3,3,108,235,16,48,0,44,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,205,16,48,0,14,4294967295,4294967295
3C:41:0E:FE:F4:80,-82,3,3,108,101,16,48,0,167,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,247,16,48,0,56,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,148,16,48,0,213,4294967295,4294967295
3C:41:0E:FE:F4:84,-82,3,3,108,36,16,48,0,101,4294967295,4294967295
A5:7B:A7:5C:1E:AF,-81,3,3,108,252,16,48,0,62,4294967295,4294967295
A0:46:88:F6:1E:AF,-82,3,3,108,116,16,48,0,181,4294967295,4294967295
75:C1:E9:7A:1E:AF,-82,3,3,108,247,16,48,0,57,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,129,16,48,0,195,4294967295,4294967295
0C:16:5F:89:00:40,-82,3,3,108,222,16,48,0,31,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,211,16,48,0,20,4294967295,4294967295
D0:ED:8A:8F:1B:30,-82,3,3,108,223,16,48,0,32,4294967295,4294967295
8F:E5:57:9D:C9:08,-82,3,3,108,90,16,48,0,155,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,247,16,48,0,57,4294967295,4294967295
B8:8D:61:E2:00:41,-82,3,3,108,120,16,24,0,185,4294967295,4294967295
A5:7B:A7:5C:1B:1C,-82,3,3,108,96,16,24,0,161,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,133,16,48,0,198,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,189,16,48,0,255,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,76,16,48,0,141,4294967295,4294967295
75:C4:8D:1C:06:18,-82,3,3,108,81,16,24,0,146,4294967295,4294967295
26:E5:C8:EB:FF:65,-82,3,3,108,178,16,48,0,243,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,39,16,48,0,104,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,132,16,48,0,198,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,20,16,48,0,86,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,177,16,48,0,243,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,66,16,48,0,132,4294967295,4294967295
3D:41:0E:FF:00:41,-82,3,3,108,243,16,24,0,52,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,14,16,48,0,79,4294967295,4294967295
C8:84:A1:CE:B5:41,-82,3,3,108,159,16,48,0,225,4294967295,4294967295
C8:84:A1:CE:B5:44,-83,3,3,108,204,16,48,0,13,4294967295,4294967295
75:C1:E9:7A:02:01,-81,3,3,108,86,16,48,0,151,4294967295,4294967295
75:C1:E9:7A:00:00,-82,3,3,108,137,16,48,0,202,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,20,16,48,0,85,4294967295,4294967295
A5:7B:A7:5C:96:00,-82,3,3,108,124,16,48,0,189,4294967295,4294967295
A0:46:88:F6:40:A0,-82,3,3,108,244,16,48,0,53,4294967295,4294967295
10:A1:87:E3:00:3D,-81,3,3,108,77,16,48,0,143,4294967295,4294967295
B1:6C:F7:60:85:1E,-82,3,3,108,148,16,48,0,213,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,59,16,48,0,124,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,155,16,48,0,220,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,185,16,48,0,251,4294967295,4294967295
A9:0B:BC:BB:9B:42,-81,3,3,108,197,16,24,0,6,4294967295,4294967295
EF:6F:CC:A3:C8:41,-82,3,3,108,102,16,24,0,167,4294967295,4294967295
A0:46:88:F6:55:BE,-82,3,3,108,244,16,48,0,53,4294967295,4294967295
98:D0:4E:B4:71:36,-82,3,3,108,109,16,24,0,174,4294967295,4294967295
98:D0:4E:B4:AD:02,-81,3,3,108,255,16,24,0,64,4294967295,4294967295
98:D0:4E:B4:01:08,-81,3,3,108,123,16,24,0,188,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,228,16,24,0,37,4294967295,4294967295
C1:5F:B3:77:00:00,-82,3,3,108,7,16,24,0,73,4294967295,4294967295
A0:46:88:F6:2D:50,-82,3,3,108,148,16,48,0,213,4294967295,4294967295
3C:41:0D:B4:1C:C6,-82,3,3,108,150,80,255,0,116,55,99
3C:41:0E:FE:F4:81,-82,3,3,108,150,80,255,0,116,55,99
61:62:B1:45:83:FC,-82,3,3,108,150,80,255,0,116,55,99
66:36:9C:69:00:00,-82,3,3,108,90,16,48,0,155,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,139,16,48,0,204,4294967295,4294967295
C1:5F:B3:77:00:00,-83,3,3,108,105,16,48,0,170,4294967295,4294967295
A0:46:88:F6:00:00,-83,3,3,108,19,16,24,0,84,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,108,16,48,0,173,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,204,16,48,0,14,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,93,16,48,0,158,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,250,16,48,0,59,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,139,16,48,0,205,4294967295,4294967295
C1:5F:B3:77:DD:05,-82,3,3,108,244,16,24,0,53,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,107,16,48,0,172,4294967295,4294967295
EF:6F:CC:A3:00:00,-81,3,3,108,142,16,48,0,208,4294967295,4294967295
A0:46:88:F6:DD:05,-82,3,3,108,23,16,48,0,88,4294967295,4294967295
08:C6:CC:38:00:00,-81,3,3,108,0,16,48,0,65,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,136,16,48,0,201,4294967295,4294967295
3C:41:0E:FE:F4:80,-82,3,3,108,102,16,48,0,167,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,247,16,48,0,57,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,148,16,48,0,214,4294967295,4294967295
3C:41:0E:FE:F4:84,-82,3,3,108,37,16,48,0,102,4294967295,4294967295
09:A8:42:E9:00:00,-81,3,3,108,17,16,48,0,82,4294967295,4294967295
09:A8:42:E9:00:00,-82,3,3,108,208,16,48,0,18,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,122,16,48,0,187,4294967295,4294967295
AD:E1:79:93:7A:0B,-82,3,3,108,182,80,255,0,148,55,122
F0:FA:B8:6F:94:2F,-82,3,3,108,182,80,255,0,148,55,122
C1:5F:B3:77:00:00,-82,3,3,108,29,16,48,0,95,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,149,16,48,0,214,4294967295,4294967295
08:C6:CC:38:00:41,-82,3,3,108,40,16,48,0,106,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,176,16,48,0,241,4294967295,4294967295
1B:31:B9:2B:00:00,-82,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,28,16,48,0,93,4294967295,4294967295
A5:7B:A7:5C:00:00,-82,3,3,108,156,16,48,0,221,4294967295,4294967295
A0:46:88:F6:04:00,-82,3,3,108,21,16,48,0,86,4294967295,4294967295
3C:41:0E:FF:00:40,-81,3,3,108,97,16,48,0,162,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,243,16,48,0,52,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,144,16,48,0,209,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,32,16,48,0,98,4294967295,4294967295
3E:50:3D:5B:59:A0,-82,3,3,108,81,16,48,0,146,4294967295,4294967295
3C:41:0E:FF:00:41,-85,3,3,108,247,16,48,0,56,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,12,16,48,0,77,4294967295,4294967295
3E:7A:C9:38:F4:3F,-80,3,3,108,38,18,22,0,199,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,108,16,48,0,173,4294967295,4294967295
08:C6:CC:38:8D:5B,-82,3,3,108,206,16,48,0,16,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,86,16,48,0,151,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,172,16,48,0,238,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,73,16,48,0,138,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,218,16,48,0,27,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,14,16,48,0,79,4294967295,4294967295
C8:84:A1:CE:B5:41,-81,3,3,108,159,16,48,0,224,4294967295,4294967295
C8:84:A1:CE:B5:42,-82,3,3,108,60,16,48,0,125,4294967295,4294967295
C8:84:A1:CE:B5:44,-81,3,3,108,204,16,48,0,14,4294967295,4294967295
3C:41:E8:F6:59:50,-82,3,3,108,48,80,255,0,13,55,150
AB:EC:9F:0B:A9:BE,-82,3,3,108,48,80,255,0,13,55,150
A5:7B:A7:5C:00:00,-81,3,3,108,0,16,48,0,65,4294967295,4294967295
3C:41:0E:FE:F4:81,-83,3,3,108,191,16,48,0,0,4294967295,4294967295
92:5E:33:FE:F4:81,-82,3,3,108,125,80,255,0,90,55,153
46:56:E1:E4:FD:67,-82,3,3,108,125,80,255,0,90,55,153
3C:41:0E:FE:F4:81,-82,3,3,108,136,16,48,0,201,4294967295,4294967295
25:EC:47:3B:03:93,-82,3,3,108,70,80,255,0,35,55,155
3C:41:0E:FE:F4:81,-83,3,3,108,155,16,48,0,220,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,89,80,255,0,54,55,157
2C:68:BC:6F:F5:81,-82,3,3,108,89,80,255,0,54,55,157
83:2A:8A:07:A9:37,-82,3,3,108,89,80,255,0,54,55,157
3C:41:0E:AA:5B:AA,-82,3,3,108,89,80,255,0,54,55,157
3C:41:0E:FE:F4:81,-82,3,3,108,89,80,255,0,54,55,157
9D:74:5C:67:F5:71,-82,3,3,108,89,80,255,0,54,55,157
D0:ED:8A:8F:AD:02,-82,3,3,108,37,16,48,0,102,4294967295,4294967295
A5:7B:A7:5C:01:08,-82,3,3,108,157,16,48,0,222,4294967295,4294967295
C5:DE:AC:67:00:41,-81,3,3,108,199,16,24,0,8,4294967295,4294967295
3D:41:0E:FF:00:41,-81,3,3,108,189,16,24,0,255,4294967295,4294967295
EF:6F:CC:A3:1D:BD,-82,3,3,108,60,16,48,0,125,4294967295,4294967295
A0:46:88:F6:7A:29,-82,3,3,108,198,16,48,0,7,4294967295,4294967295
C5:DE:AC:67:AD:00,-81,3,3,108,24,16,24,0,89,4294967295,4294967295
A5:7B:A7:5C:27:03,-82,3,3,108,157,16,48,0,223,4294967295,4294967295
A0:46:88:F6:00:04,-82,3,3,108,21,16,48,0,86,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,182,16,48,0,247,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,71,16,48,0,136,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,228,16,48,0,37,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,117,16,48,0,182,4294967295,4294967295
C1:5F:B3:77:F4:80,-82,3,3,108,83,16,24,0,148,4294967295,4294967295
A0:46:88:F6:27:03,-82,3,3,108,203,16,48,0,13,4294967295,4294967295
C5:DE:AC:67:00:04,-81,3,3,108,129,16,24,0,195,4294967295,4294967295
4C:38:25:65:2A:01,-81,3,3,108,170,16,24,0,236,4294967295,4294967295
A5:7B:A7:5C:00:50,-82,3,3,108,253,16,48,0,62,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,117,16,48,0,182,4294967295,4294967295
3C:41:0E:FE:F4:80,-83,3,3,108,171,16,48,0,236,4294967295,4294967295
1D:EC:E3:0C:F0:94,-82,3,3,108,80,80,255,0,45,55,180
C8:84:A1:CE:B5:40,-83,3,3,108,117,16,48,0,183,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,126,16,48,0,191,4294967295,4294967295
C8:84:A1:CE:B5:42,-82,3,3,108,34,16,48,0,99,4294967295,4294967295
EF:6F:CC:A3:01:0B,-82,3,3,108,221,16,48,0,30,4294967295,4294967295
C8:84:A1:CE:B5:42,-82,3,3,108,238,16,48,0,47,4294967295,4294967295
A0:46:88:F6:FF:65,-82,3,3,108,157,16,48,0,223,4294967295,4294967295
C8:84:A1:CE:B5:42,-83,3,3,108,3,16,48,0,68,4294967295,4294967295
C8:84:A1:CE:B5:42,-83,3,3,108,75,16,48,0,140,4294967295,4294967295
A5:7B:A7:5C:00:40,-82,3,3,108,60,16,48,0,125,4294967295,4294967295
A0:46:88:F6:AC:01,-82,3,3,108,184,16,48,0,249,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,99,16,48,0,165,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,243,16,48,0,53,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,144,16,48,0,209,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,33,16,48,0,98,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,160,16,48,0,225,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,240,16,48,0,49,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,28,16,48,0,93,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,173,16,48,0,238,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,73,16,48,0,138,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,218,16,48,0,28,4294967295,4294967295
C8:84:A1:CE:B5:40,-83,3,3,108,38,16,48,0,103,4294967295,4294967295
C8:84:A1:CE:B5:41,-82,3,3,108,183,16,48,0,249,4294967295,4294967295
C8:84:A1:CE:B5:42,-83,3,3,108,84,16,48,0,149,4294967295,4294967295
C8:84:A1:CE:B5:44,-82,3,3,108,229,16,48,0,38,4294967295,4294967295
A5:7B:A7:5C:27:30,-82,3,3,108,125,16,48,0,190,4294967295,4294967295
A0:46:88:F6:E0:42,-82,3,3,108,248,16,48,0,57,4294967295,4294967295
C1:5F:B3:77:58:A0,-81,3,3,108,188,16,48,0,253,4294967295,4294967295
EA:44:FC:68:AD:02,-80,3,3,108,51,18,22,0,213,4294967295,4294967295
A0:46:88:F6:01:08,-82,3,3,108,80,16,48,0,145,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,118,16,48,0,183,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,81,16,48,0,146,4294967295,4294967295
C8:84:A1:CE:B5:44,-82,3,3,108,101,16,48,0,166,4294967295,4294967295
C8:84:A1:CE:B5:44,-83,3,3,108,153,16,48,0,218,4294967295,4294967295
EF:6F:CC:A3:01:08,-82,3,3,108,188,16,48,0,253,4294967295,4294967295
A0:46:88:F6:03:06,-82,3,3,108,70,16,48,0,135,4294967295,4294967295
A5:7B:A7:5C:00:41,-82,3,3,108,201,16,48,0,10,4294967295,4294967295
