1,xyz: 1 3 2
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,8C:1E:80:9D:CD:01,-69,3,3,108,139,16,48,0,204,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,112,16,48,0,177,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,130,16,48,0,195,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,101,16,48,0,166,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,46,16,48,0,112,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,251,16,48,0,60,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,4,16,48,0,69,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,13,16,48,0,78,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,78,16,48,0,144,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,98,16,48,0,163,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,120,16,48,0,186,0,0
Empty,C8:84:A1:D8:D6:C2,-78,3,3,108,154,16,48,0,219,0,0
Empty,3C:41:0E:FF:17:00,-76,3,3,108,62,16,48,0,127,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,38,16,48,0,103,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,62,16,48,0,127,0,0
Empty,8C:1E:80:9D:CD:02,-68,3,3,108,1,16,48,0,66,0,0
Empty,3C:41:0E:FF:17:02,-77,3,3,108,182,16,48,0,247,0,0
Empty,3C:41:0E:FF:17:02,-76,3,3,108,183,16,48,0,248,0,0
Empty,3C:41:0E:FF:17:02,-76,3,3,108,118,16,48,0,183,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,58,16,48,0,123,0,0
Empty,3C:41:0E:FF:17:04,-76,3,3,108,86,16,48,0,151,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,210,16,48,0,20,0,0
Empty,3C:41:0E:FF:17:04,-77,3,3,108,177,16,48,0,242,0,0
Empty,3C:41:0E:FF:17:04,-76,3,3,108,228,16,48,0,37,0,0
Empty,14:4F:8A:1A:29:49,-83,3,3,108,249,16,12,0,58,0,0
Empty,3C:41:0E:FF:17:00,-76,3,3,108,251,16,48,0,61,0,0
Empty,8C:1E:80:9D:CD:02,-68,3,3,108,130,16,48,0,195,0,0
Empty,C8:84:A1:D8:D6:C2,-78,3,3,108,84,16,48,0,149,0,0
Empty,8C:1E:80:9D:CD:02,-68,3,3,108,193,16,48,0,2,0,0
Empty,8C:1E:80:9D:CD:03,-67,3,3,108,146,16,48,0,211,0,0
Empty,C8:84:A1:D8:D6:C3,-78,3,3,108,87,16,48,0,152,0,0
Empty,3C:41:0E:FF:17:02,-77,3,3,108,63,16,48,0,128,0,0
Empty,3C:41:0E:FF:17:04,-77,3,3,108,97,16,48,0,162,0,0
Empty,3C:41:0E:FF:17:04,-77,3,3,108,131,16,48,0,196,0,0
Empty,3C:41:0E:FF:17:04,-77,3,3,108,156,16,48,0,221,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,192,16,48,0,1,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,209,16,48,0,18,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,225,16,48,0,34,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,16,16,48,0,81,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,21,16,48,0,87,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,83,16,48,0,148,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,156,16,48,0,221,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,248,16,48,0,58,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,251,16,48,0,61,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,248,16,48,0,58,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,53,16,48,0,118,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,215,16,48,0,24,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,130,16,48,0,196,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,128,16,48,0,193,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,128,16,48,0,193,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,114,16,48,0,179,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,123,16,48,0,188,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,35,16,48,0,100,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,252,16,48,0,61,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,54,16,48,0,120,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,30,16,48,0,95,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,51,16,48,0,116,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,52,16,48,0,118,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,52,16,48,0,117,0,0
Empty,8C:1E:80:9D:CD:03,-68,3,3,108,68,16,48,0,134,0,0
Empty,C8:84:A1:D8:D6:C2,-78,3,3,108,111,16,48,0,176,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,94,16,48,0,160,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,40,16,48,0,106,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,123,16,48,0,188,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,227,16,48,0,36,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,179,16,48,0,244,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,129,16,48,0,195,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,43,16,48,0,108,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,216,16,48,0,25,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,20,16,48,0,85,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,68,16,48,0,133,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,25,16,48,0,90,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,189,16,48,0,254,0,0
Empty,14:4F:8A:1A:29:49,-83,3,3,108,67,16,12,0,132,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,199,16,48,0,9,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,141,16,48,0,206,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,106,16,48,0,171,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,55,16,48,0,121,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,39,16,48,0,104,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,179,16,48,0,244,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,190,16,48,0,255,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,197,16,48,0,6,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,102,16,48,0,167,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,226,16,48,0,36,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,210,16,48,0,19,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,143,16,48,0,209,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,85,16,48,0,151,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,42,16,48,0,107,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,187,16,48,0,253,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,169,16,48,0,234,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,108,16,48,0,173,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,109,16,48,0,174,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,161,16,48,0,227,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,177,16,48,0,242,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,195,16,48,0,4,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,50,16,48,0,115,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,49,16,48,0,114,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,123,16,48,0,188,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,122,16,48,0,187,0,0
Empty,C8:84:A1:D8:D6:C2,-78,3,3,108,35,16,48,0,100,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,187,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,179,16,48,0,245,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,48,16,48,0,114,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,14,16,48,0,79,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,146,16,48,0,211,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,227,16,48,0,36,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,196,16,48,0,5,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,162,16,48,0,227,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,165,16,48,0,231,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,174,16,48,0,239,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,113,16,48,0,179,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,123,16,48,0,189,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,132,16,48,0,197,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,83,16,48,0,148,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,110,16,48,0,175,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,136,16,48,0,201,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,161,16,48,0,226,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,198,16,48,0,7,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,173,16,48,0,238,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,242,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,13,16,48,0,78,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,32,16,48,0,97,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,201,16,48,0,10,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,240,16,48,0,50,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,178,16,48,0,243,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,244,16,48,0,53,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,164,16,48,0,230,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,170,16,48,0,235,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,97,16,48,0,162,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,227,16,48,0,36,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,243,16,48,0,52,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,72,16,48,0,137,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,160,16,48,0,225,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,15,16,48,0,80,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,182,16,48,0,248,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,211,16,48,0,20,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,232,16,48,0,41,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,197,16,48,0,6,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,163,16,48,0,228,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,203,16,48,0,12,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,163,16,48,0,228,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,234,16,48,0,44,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,47,16,48,0,112,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,63,16,48,0,128,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,59,16,48,0,124,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,101,16,48,0,166,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,61,16,48,0,126,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,70,16,48,0,135,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,233,16,48,0,42,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,114,16,48,0,180,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,54,16,48,0,119,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,231,16,48,0,40,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,137,16,48,0,202,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,37,16,48,0,103,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,13,16,48,0,78,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,92,16,48,0,157,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,209,16,48,0,18,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,81,16,48,0,146,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,175,16,48,0,240,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,202,16,48,0,12,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,27,16,48,0,92,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,28,16,48,0,93,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,72,16,48,0,137,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,145,16,48,0,210,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,213,16,48,0,22,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,198,16,48,0,7,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,59,16,48,0,124,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,67,16,48,0,132,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,13,16,48,0,78,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,65,16,48,0,131,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,103,16,48,0,168,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,194,16,48,0,4,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,237,16,48,0,47,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,21,16,48,0,86,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,108,16,48,0,174,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,135,16,48,0,200,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,139,16,48,0,204,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,58,16,48,0,123,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,121,16,48,0,186,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,131,16,48,0,197,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,144,16,48,0,209,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,205,16,48,0,14,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,12,16,48,0,77,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,14,16,48,0,79,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,226,16,48,0,35,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,157,16,48,0,223,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,150,16,48,0,216,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,153,16,48,0,218,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,215,16,48,0,24,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,130,16,48,0,196,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,134,16,48,0,199,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,74,16,48,0,140,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,13,16,48,0,78,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,245,16,48,0,55,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,184,16,48,0,249,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,253,16,48,0,62,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,219,16,48,0,28,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,231,16,48,0,40,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,10,16,48,0,75,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,193,16,48,0,2,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,214,16,48,0,24,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,64,16,48,0,130,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,13,16,48,0,78,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,237,16,48,0,46,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,224,16,48,0,33,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,107,16,48,0,172,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,131,16,48,0,196,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,98,16,48,0,163,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,106,16,48,0,172,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,71,16,48,0,137,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,151,16,48,0,216,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,111,16,48,0,176,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,84,16,48,0,149,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,51,16,48,0,116,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,240,16,48,0,49,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,46,16,48,0,111,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,49,16,48,0,114,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,58,16,48,0,123,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,43,16,48,0,108,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,253,16,48,0,62,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,6,16,48,0,71,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,90,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,99,16,48,0,164,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,252,16,48,0,61,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,203,16,48,0,12,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,220,16,48,0,30,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,135,16,48,0,200,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,135,16,48,0,201,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,199,16,48,0,9,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,181,16,48,0,246,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,114,16,48,0,180,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,110,16,48,0,176,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,231,16,48,0,40,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,106,16,48,0,171,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,160,16,48,0,226,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,25,16,48,0,90,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,190,16,48,0,0,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,211,16,48,0,21,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,239,16,48,0,48,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,114,16,48,0,179,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,168,16,48,0,234,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,63,16,48,0,128,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,100,16,48,0,165,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,143,16,48,0,208,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,151,16,48,0,216,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,26,16,48,0,92,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,97,16,48,0,162,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,99,16,48,0,165,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,162,16,48,0,227,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,207,16,48,0,17,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,215,16,48,0,24,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,5,16,48,0,71,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,23,16,48,0,88,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,126,16,48,0,191,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,38,16,48,0,104,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,63,16,48,0,128,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,79,16,48,0,144,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,60,16,48,0,125,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,171,16,48,0,236,0,0
Empty,8C:1E:80:9D:CD:02,-70,3,3,108,107,16,48,0,173,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,23,16,48,0,88,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,95,16,48,0,161,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,162,16,48,0,227,0,0
Empty,8C:1E:80:9D:CD:03,-70,3,3,108,205,16,48,0,14,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,232,16,48,0,42,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,59,16,48,0,125,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,113,16,48,0,178,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,166,16,48,0,231,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,184,16,48,0,249,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,194,16,48,0,3,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,0,16,48,0,65,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,180,16,48,0,245,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,201,16,48,0,10,0,0
Empty,C8:84:A1:D8:D6:C2,-78,3,3,108,131,16,48,0,197,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,20,16,48,0,85,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,12,16,48,0,77,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,198,16,48,0,8,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,125,16,48,0,190,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,64,16,48,0,129,0,0
Empty,00:0E:D7:CD:F7:B1,-84,3,3,108,91,16,2,0,157,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,1,16,48,0,67,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,19,16,48,0,84,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,245,16,48,0,54,0,0
Empty,C8:84:A1:D8:D6:C2,-79,3,3,108,253,16,48,0,63,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,7,16,48,0,72,0,0
Empty,C8:84:A1:D8:D6:C3,-78,3,3,108,160,16,48,0,225,0,0
Empty,C8:84:A1:D8:D6:C3,-79,3,3,108,110,16,48,0,175,0,0
Empty,C8:84:A1:D8:D6:C3,-80,3,3,108,156,16,48,0,222,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,240,16,48,0,49,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,231,16,48,0,40,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,143,16,48,0,209,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,169,16,48,0,235,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,80,16,48,0,145,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,176,16,48,0,241,0,0
Empty,C8:84:A1:D8:D6:C2,-80,3,3,108,153,16,48,0,219,0,0
Empty,8C:1E:80:9D:CD:02,-69,3,3,108,129,16,48,0,195,0,0
Empty,8C:1E:80:9D:CD:03,-69,3,3,108,157,16,48,0,222,0,0
