1,xyz: 0 0 0
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
3C:41:0E:FF:23:80,-73,3,3,108,14,16,48,0,79,4294967295,4294967295
3C:41:0E:FF:23:81,-74,3,3,108,159,16,48,0,224,4294967295,4294967295
3C:41:0E:FF:23:82,-73,3,3,108,59,16,48,0,125,4294967295,4294967295
3C:41:0E:FF:23:84,-73,3,3,108,204,16,48,0,13,4294967295,4294967295
3C:41:0E:CE:4B:6A,-83,3,3,108,48,80,255,0,13,55,234
78:1A:52:D0:00:00,-79,3,3,108,102,16,48,0,168,4294967295,4294967295
9A:4F:B8:8D:00:00,-79,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FF:20:01,-79,3,3,108,139,16,48,0,204,4294967295,4294967295
5F:75:ED:D8:00:00,-81,3,3,108,97,16,48,0,162,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,220,16,48,0,30,4294967295,4294967295
7A:A1:B3:E4:2A:A1,-80,3,3,108,62,16,2,0,128,4294967295,4294967295
C8:84:A1:CE:B5:40,-79,3,3,108,104,16,48,0,169,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,172,16,48,0,237,4294967295,4294967295
3C:41:0E:FF:23:80,-73,3,3,108,119,16,48,0,184,4294967295,4294967295
3C:41:0E:FF:23:80,-74,3,3,108,137,16,48,0,202,4294967295,4294967295
3C:41:0E:FF:23:82,-73,3,3,108,65,16,48,0,130,4294967295,4294967295
3C:41:0E:FF:20:02,-79,3,3,108,81,16,48,0,146,4294967295,4294967295
C8:84:A1:CE:B5:44,-79,3,3,108,233,16,48,0,42,4294967295,4294967295
3C:41:0E:FF:23:84,-73,3,3,108,120,16,48,0,186,4294967295,4294967295
8C:45:00:AE:A6:A9,-81,3,3,108,159,16,2,0,224,4294967295,4294967295
3C:41:0E:FE:FF:72,-82,3,3,108,122,80,255,0,87,55,250
3C:41:8E:C7:38:86,-82,3,3,108,122,80,255,0,87,55,250
3C:41:0E:FE:F4:81,-82,3,3,108,122,80,255,0,87,55,250
3C:41:80:FE:F4:81,-82,3,3,108,122,80,255,0,87,55,250
3C:41:0E:FF:20:00,-80,3,3,108,82,16,48,0,147,4294967295,4294967295
C1:5F:B3:77:00:00,-82,3,3,108,207,16,48,0,17,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,69,16,48,0,134,4294967295,4294967295
3C:41:0E:FF:20:01,-79,3,3,108,151,16,48,0,216,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,47,16,48,0,113,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,237,80,255,0,202,55,0
3C:41:2E:75:0D:DC,-82,3,3,108,237,80,255,0,202,55,0
C8:84:A1:CE:B5:40,-79,3,3,108,202,16,48,0,11,4294967295,4294967295
C8:84:A1:CE:B5:41,-79,3,3,108,91,16,48,0,157,4294967295,4294967295
C8:84:A1:CE:B5:42,-78,3,3,108,248,16,48,0,57,4294967295,4294967295
C8:84:A1:CE:B5:44,-78,3,3,108,137,16,48,0,202,4294967295,4294967295
3C:41:0E:FF:23:81,-73,3,3,108,209,16,48,0,18,4294967295,4294967295
63:76:0A:D9:00:00,-81,3,3,108,112,16,48,0,178,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,62,16,48,0,127,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,252,80,255,0,217,55,8
0C:16:5F:89:00:00,-82,3,3,108,99,16,48,0,164,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,17,16,48,0,83,4294967295,4294967295
8C:45:00:AE:A6:A9,-80,3,3,108,92,16,2,0,157,4294967295,4294967295
3C:41:0E:FF:23:81,-73,3,3,108,181,16,48,0,246,4294967295,4294967295
B2:C3:C7:FC:AE:01,-79,3,3,108,111,16,48,0,177,4294967295,4294967295
3C:41:0E:FF:23:81,-73,3,3,108,218,16,48,0,27,4294967295,4294967295
3C:41:0E:FF:23:81,-73,3,3,108,232,16,48,0,41,4294967295,4294967295
3C:41:0E:FF:23:81,-73,3,3,108,36,16,48,0,102,4294967295,4294967295
3C:41:0E:FE:F4:01,-82,3,3,108,8,80,255,0,229,55,17
78:1A:52:D0:00:00,-79,3,3,108,22,16,48,0,87,4294967295,4294967295
0C:16:5F:89:70:99,-81,3,3,108,194,16,48,0,3,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,113,16,48,0,179,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,48,16,48,0,114,4294967295,4294967295
8E:40:8E:80:7A:05,-82,3,3,108,251,80,255,0,216,55,22
F4:A7:46:16:13:C9,-82,3,3,108,251,80,255,0,216,55,22
3C:41:0E:FE:F4:81,-82,3,3,108,251,80,255,0,216,55,22
3C:41:0E:FE:F4:81,-82,3,3,108,251,80,255,0,216,55,22
3C:41:0E:FE:F4:81,-82,3,3,108,130,80,255,0,95,55,23
3C:41:0E:FE:F4:81,-82,3,3,108,130,80,255,0,95,55,23
3C:41:0E:FE:74:0B,-82,3,3,108,130,80,255,0,95,55,23
C1:5F:B3:77:00:00,-82,3,3,108,130,16,48,0,195,4294967295,4294967295
A0:46:88:F6:00:00,-82,3,3,108,248,16,48,0,57,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,248,16,48,0,58,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,137,16,48,0,203,4294967295,4294967295
78:1A:52:D0:64:00,-79,3,3,108,223,16,48,0,32,4294967295,4294967295
21:BB:BB:9A:06:18,-79,3,3,108,156,16,48,0,221,4294967295,4294967295
3C:41:0E:FF:20:01,-79,3,3,108,103,16,48,0,168,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,247,16,24,0,57,4294967295,4294967295
4E:5B:79:BE:01:00,-79,3,3,108,42,16,24,0,108,4294967295,4294967295
D5:66:FC:D8:32:2D,-78,3,3,108,155,16,24,0,221,4294967295,4294967295
3D:41:0E:FF:20:01,-78,3,3,108,52,16,24,0,117,4294967295,4294967295
A5:7B:A7:5C:00:00,-82,3,3,108,162,16,48,0,227,4294967295,4294967295
A0:46:88:F6:00:40,-82,3,3,108,28,16,48,0,94,4294967295,4294967295
2B:6F:FF:E0:00:00,-79,3,3,108,3,16,48,0,68,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,131,16,48,0,196,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,168,16,24,0,233,4294967295,4294967295
0C:16:5F:89:B7:2F,-81,3,3,108,92,16,48,0,158,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,10,16,48,0,75,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,248,80,255,0,213,55,42
3C:B1:0C:FE:F4:81,-81,3,3,108,248,80,255,0,213,55,42
3C:41:0E:FE:F4:81,-81,3,3,108,248,80,255,0,213,55,42
EB:89:F4:FF:F4:81,-81,3,3,108,248,80,255,0,213,55,42
3C:41:0E:FE:F4:81,-81,3,3,108,248,80,255,0,213,55,42
3C:41:0E:FE:F4:81,-82,3,3,108,169,16,48,0,234,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,235,16,24,0,44,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,84,16,48,0,149,4294967295,4294967295
3C:41:0E:FF:23:81,-74,3,3,108,228,16,48,0,37,4294967295,4294967295
3C:41:0E:FF:23:82,-74,3,3,108,129,16,48,0,194,4294967295,4294967295
3C:41:0E:FF:23:84,-74,3,3,108,18,16,48,0,83,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,89,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,10,16,48,0,75,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,126,16,48,0,192,4294967295,4294967295
3C:41:0E:FF:20:01,-78,3,3,108,235,16,48,0,44,4294967295,4294967295
0C:16:5F:89:00:27,-81,3,3,108,162,16,48,0,228,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,81,16,48,0,146,4294967295,4294967295
3C:41:0E:FF:20:00,-78,3,3,108,232,16,48,0,41,4294967295,4294967295
3C:41:0E:FF:20:04,-78,3,3,108,167,16,48,0,232,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,208,80,255,0,174,55,57
3C:41:0E:FE:34:1D,-81,3,3,108,255,80,255,0,220,55,58
3C:41:0E:FE:F4:81,-81,3,3,108,255,80,255,0,220,55,58
3D:41:0E:FE:F4:81,-81,3,3,108,255,80,255,0,220,55,58
AB:92:E1:80:F4:81,-81,3,3,108,255,80,255,0,220,55,58
3C:41:96:3D:08:AF,-81,3,3,108,255,80,255,0,220,55,58
3C:41:0E:FE:07:3A,-81,3,3,108,255,80,255,0,220,55,58
DD:29:AE:71:23:81,-82,3,3,108,227,16,48,0,36,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,164,16,48,0,229,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,25,16,48,0,91,4294967295,4294967295
A4:88:73:9C:AD:00,-81,3,3,108,248,16,48,0,57,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,55,16,48,0,120,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,63,16,48,0,129,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,143,16,48,0,209,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,117,80,255,0,83,55,67
78:54:54:DD:15:76,-82,3,3,108,117,80,255,0,83,55,67
A4:88:73:9C:AD:04,-81,3,3,108,45,16,48,0,110,4294967295,4294967295
42:96:E5:E4:F5:81,-82,3,3,108,119,80,255,0,84,55,69
3C:41:0E:FE:F4:81,-82,3,3,108,107,16,48,0,172,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,103,16,48,0,169,4294967295,4294967295
B4:07:98:4C:0D:DC,-81,3,3,108,46,80,255,0,11,55,72
3C:41:0E:FE:CC:83,-82,3,3,108,96,80,255,0,62,55,73
A4:88:73:9C:AD:00,-82,3,3,108,55,16,48,0,120,4294967295,4294967295
A4:88:73:9C:AD:01,-82,3,3,108,199,16,48,0,8,4294967295,4294967295
3C:41:0E:FF:20:00,-79,3,3,108,208,16,48,0,17,4294967295,4294967295
A4:88:73:9C:AD:02,-81,3,3,108,64,16,48,0,129,4294967295,4294967295
3C:41:0E:FF:20:00,-78,3,3,108,35,16,48,0,100,4294967295,4294967295
3C:41:0E:FF:20:02,-78,3,3,108,108,16,48,0,173,4294967295,4294967295
3C:41:0E:FF:20:02,-78,3,3,108,117,16,48,0,183,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,156,16,48,0,221,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,173,16,48,0,238,4294967295,4294967295
3C:41:0E:FF:20:02,-78,3,3,108,185,16,48,0,250,4294967295,4294967295
3C:41:0E:FF:20:02,-79,3,3,108,127,16,48,0,192,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,67,16,48,0,132,4294967295,4294967295
3C:41:0E:FF:20:04,-78,3,3,108,183,16,48,0,248,4294967295,4294967295
3C:41:0E:FF:20:04,-78,3,3,108,94,16,48,0,159,4294967295,4294967295
0C:16:5F:89:50:A2,-82,3,3,108,130,16,48,0,196,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,48,16,48,0,113,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,136,16,48,0,201,4294967295,4294967295
3C:41:0E:FE:F4:80,-81,3,3,108,223,16,48,0,33,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,112,16,48,0,177,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,13,16,48,0,78,4294967295,4294967295
3C:41:0E:FE:F4:84,-82,3,3,108,158,16,48,0,223,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,198,16,48,0,8,4294967295,4294967295
3C:41:0E:CE:4B:3A,-82,3,3,108,132,80,255,0,97,55,96
3C:41:0E:FE:F4:81,-82,3,3,108,132,80,255,0,97,55,96
3C:41:0E:FE:A4:80,-82,3,3,108,132,80,255,0,97,55,96
3C:41:0E:FE:F4:81,-82,3,3,108,132,80,255,0,97,55,96
3C:41:0E:FE:F4:81,-82,3,3,108,132,80,255,0,97,55,96
3C:41:0E:FE:F4:81,-81,3,3,108,80,80,255,0,45,55,97
A5:7B:A7:5C:B0:B3,-81,3,3,108,232,16,48,0,41,4294967295,4294967295
A0:46:88:F6:2A:0E,-82,3,3,108,97,16,48,0,162,4294967295,4294967295
3C:41:0E:FF:23:80,-74,3,3,108,169,16,48,0,234,4294967295,4294967295
3C:41:0E:FF:23:81,-74,3,3,108,58,16,48,0,123,4294967295,4294967295
3C:41:0E:FF:23:82,-74,3,3,108,215,16,48,0,24,4294967295,4294967295
3C:41:0E:FF:23:84,-74,3,3,108,103,16,48,0,169,4294967295,4294967295
0C:16:5F:89:00:00,-82,3,3,108,227,16,48,0,36,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,145,16,48,0,210,4294967295,4294967295
78:1A:52:D0:2D:DD,-79,3,3,108,51,16,48,0,117,4294967295,4294967295
78:1A:52:D0:B6:01,-79,3,3,108,155,16,48,0,220,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,68,80,255,0,33,55,108
3C:41:0E:FE:F4:81,-82,3,3,108,68,80,255,0,33,55,108
3C:41:0E:FE:F4:81,-82,3,3,108,68,80,255,0,33,55,108
3C:41:0E:FE:F4:81,-82,3,3,108,68,80,255,0,33,55,108
3C:41:0E:FE:F4:81,-81,3,3,108,8,16,48,0,73,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,92,16,48,0,157,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,69,80,255,0,34,55,112
3C:41:0E:FF:20:00,-79,3,3,108,165,16,48,0,230,4294967295,4294967295
3C:41:0E:FF:20:01,-79,3,3,108,54,16,48,0,119,4294967295,4294967295
3C:41:0E:FF:20:02,-80,3,3,108,211,16,48,0,20,4294967295,4294967295
3C:41:0E:FF:20:04,-79,3,3,108,99,16,48,0,164,4294967295,4294967295
C8:84:A1:CE:B5:40,-79,3,3,108,152,16,48,0,217,4294967295,4294967295
C8:84:A1:CE:B5:41,-79,3,3,108,41,16,48,0,106,4294967295,4294967295
C8:84:A1:CE:B5:42,-79,3,3,108,198,16,48,0,7,4294967295,4294967295
C8:84:A1:CE:B5:40,-79,3,3,108,165,16,48,0,231,4294967295,4294967295
C8:84:A1:CE:B5:40,-79,3,3,108,25,16,48,0,90,4294967295,4294967295
C8:84:A1:CE:B5:42,-79,3,3,108,5,16,48,0,70,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,14,16,48,0,80,4294967295,4294967295
C8:84:A1:CE:B5:44,-79,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,221,16,48,0,30,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,76,16,48,0,141,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,236,16,48,0,46,4294967295,4294967295
3C:41:0E:FF:23:84,-74,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:23:84,-74,3,3,108,219,16,48,0,28,4294967295,4294967295
3C:41:0E:FF:20:04,-80,3,3,108,31,16,48,0,96,4294967295,4294967295
3C:41:0E:FF:20:04,-80,3,3,108,56,16,48,0,122,4294967295,4294967295
3C:41:0E:FF:20:04,-80,3,3,108,73,16,48,0,139,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:91:01:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:81,-82,3,3,108,61,80,255,0,26,55,133
3C:41:0E:FE:F4:01,-82,3,3,108,53,80,255,0,19,55,134
3C:41:0E:1E:BC:E9,-82,3,3,108,53,80,255,0,19,55,134
3C:41:0E:FE:F4:81,-82,3,3,108,53,80,255,0,19,55,134
3C:6B:55:DD:7F:78,-82,3,3,108,210,80,255,0,175,55,135
3C:41:0E:FE:F4:81,-82,3,3,108,210,80,255,0,175,55,135
3C:41:0E:FE:F4:81,-81,3,3,108,71,16,48,0,136,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,5,80,255,0,227,55,137
3C:41:0E:FE:F4:81,-81,3,3,108,234,80,255,0,200,55,138
3C:41:0E:FF:23:80,-74,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:23:82,-74,3,3,108,206,16,48,0,15,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,44,16,24,0,109,4294967295,4294967295
3C:41:0E:FF:23:84,-73,3,3,108,135,16,48,0,200,4294967295,4294967295
0C:16:5F:89:24:F4,-82,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FF:23:84,-73,3,3,108,182,16,48,0,247,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,149,16,48,0,214,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,209,16,48,0,19,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,238,16,48,0,47,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,178,16,48,0,244,4294967295,4294967295
3C:41:0E:FE:F4:82,-81,3,3,108,178,16,48,0,243,4294967295,4294967295
3C:41:0E:FE:F4:82,-82,3,3,108,178,16,48,0,243,4294967295,4294967295
A4:88:73:9C:AD:00,-81,3,3,108,171,16,48,0,236,4294967295,4294967295
3C:41:0E:FE:F4:84,-81,3,3,108,111,16,48,0,176,4294967295,4294967295
3C:41:0E:FE:F4:84,-81,3,3,108,124,16,48,0,189,4294967295,4294967295
A4:88:73:9C:AD:00,-81,3,3,108,106,16,48,0,172,4294967295,4294967295
3C:41:0E:FE:F4:84,-82,3,3,108,126,16,48,0,191,4294967295,4294967295
A4:88:73:9C:AD:00,-82,3,3,108,73,16,48,0,139,4294967295,4294967295
A4:88:73:9C:AD:01,-81,3,3,108,218,16,48,0,28,4294967295,4294967295
A4:88:73:9C:AD:02,-81,3,3,108,118,16,48,0,183,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,7,16,48,0,72,4294967295,4294967295
A4:88:73:9C:AD:02,-81,3,3,108,10,16,48,0,76,4294967295,4294967295
A4:88:73:9C:AD:02,-81,3,3,108,47,16,48,0,113,4294967295,4294967295
A4:88:73:9C:AD:02,-82,3,3,108,46,16,48,0,112,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,192,16,48,0,1,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,14,16,48,0,79,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,40,16,48,0,105,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,53,16,48,0,119,4294967295,4294967295
A4:88:73:9C:AD:04,-81,3,3,108,8,16,48,0,73,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,97,16,48,0,162,4294967295,4294967295
A4:88:73:9C:AD:04,-82,3,3,108,107,16,48,0,172,4294967295,4294967295
3C:41:0E:FE:F4:80,-82,3,3,108,224,16,48,0,33,4294967295,4294967295
3C:41:0E:FF:23:84,-74,3,3,108,251,16,48,0,61,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,51,16,48,0,116,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,234,16,48,0,43,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,168,80,255,0,133,55,174
FF:BD:E0:F9:F4:81,-81,3,3,108,168,80,255,0,133,55,174
3C:41:0E:FE:F4:81,-81,3,3,108,168,80,255,0,133,55,174
3C:41:0E:FE:F4:81,-81,3,3,108,168,80,255,0,133,55,174
3C:41:0E:FE:F4:81,-81,3,3,108,101,16,48,0,167,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,50,16,48,0,115,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,10,16,255,0,231,55,177
3C:41:0E:FE:F4:81,-81,3,3,108,10,16,255,0,231,55,177
3C:41:0E:FE:F4:81,-81,3,3,108,10,16,255,0,231,55,177
3C:41:0E:FE:F4:81,-81,3,3,108,10,16,255,0,231,55,177
3C:41:0E:FE:F4:81,-81,3,3,108,10,16,255,0,231,55,177
3C:41:0E:FE:F4:81,-82,3,3,108,183,16,255,0,148,55,178
3C:41:0E:FE:F4:81,-82,3,3,108,183,16,255,0,148,55,178
3C:41:0E:FE:F4:81,-82,3,3,108,183,16,255,0,148,55,178
3C:41:0E:FE:F4:81,-82,3,3,108,183,16,255,0,148,55,178
3C:41:0E:FE:F4:81,-82,3,3,108,183,80,255,0,148,55,178
3C:41:0E:FE:F4:81,-81,3,3,108,49,16,255,0,14,55,179
3C:41:0E:FE:F4:81,-81,3,3,108,84,16,255,0,49,55,180
0C:16:5F:89:00:00,-82,3,3,108,36,16,48,0,102,4294967295,4294967295
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,48,0,81,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,117,16,48,0,182,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,52,16,255,0,17,55,184
3C:41:0E:FF:23:80,-75,3,3,108,41,16,48,0,107,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,185,16,48,0,250,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,86,16,48,0,151,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,231,16,48,0,41,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-81,3,3,108,53,16,255,0,18,55,189
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-82,3,3,108,15,16,255,0,236,55,190
3C:41:0E:FE:F4:81,-81,3,3,108,176,16,48,0,242,4294967295,4294967295
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,111,16,255,0,76,55,192
3C:41:0E:FE:F4:81,-81,3,3,108,117,80,255,0,83,55,193
3C:41:0E:FE:F4:81,-81,3,3,108,117,80,255,0,83,55,193
3C:41:0E:FE:F4:81,-82,3,3,108,89,16,255,0,54,55,194
A5:7B:A7:5C:00:00,-81,3,3,108,238,16,48,0,47,4294967295,4294967295
A0:46:88:F6:00:00,-81,3,3,108,103,16,48,0,168,4294967295,4294967295
3C:41:0E:FF:14:40,-84,3,3,108,25,16,12,0,91,4294967295,4294967295
3C:41:0E:FF:20:00,-78,3,3,108,146,16,48,0,211,4294967295,4294967295
3C:41:0E:FF:20:01,-79,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FF:20:02,-79,3,3,108,192,16,48,0,1,4294967295,4294967295
3C:41:0E:FF:20:04,-79,3,3,108,80,16,48,0,145,4294967295,4294967295
A5:7B:A7:5C:00:00,-81,3,3,108,51,16,24,0,116,4294967295,4294967295
A0:46:88:F6:FF:03,-81,3,3,108,177,16,48,0,242,4294967295,4294967295
C8:84:A1:CE:B5:40,-78,3,3,108,151,16,48,0,216,4294967295,4294967295
