1,xyz: 0 0 0
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
C8:84:A1:CE:B5:42,-82,3,3,108,173,16,48,0,238,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,208,16,24,0,18,4294967295,4294967295
3C:41:0E:FE:CC:94,-85,3,3,108,110,80,255,0,75,55,253
2C:3B:70:2D:69:93,-87,3,3,108,171,16,24,0,236,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,92,16,24,0,157,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,180,16,24,0,246,4294967295,4294967295
2F:15:62:DD:87:05,-85,3,3,108,236,80,255,0,201,55,1
2C:3B:70:2D:69:93,-86,3,3,108,90,16,24,0,155,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,136,16,24,0,201,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,11,16,24,0,76,4294967295,4294967295
61:28:EB:32:46:6A,-85,3,3,108,86,16,24,0,152,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,247,16,24,0,57,4294967295,4294967295
3D:41:0E:FE:F4:81,-85,3,3,108,222,16,24,0,31,4294967295,4294967295
53:2C:7E:46:B5:40,-85,3,3,108,249,16,48,0,58,4294967295,4294967295
2E:3D:44:65:08:A9,-86,3,3,108,161,16,48,0,226,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,142,16,48,0,207,4294967295,4294967295
3C:41:0E:FF:00:40,-83,3,3,108,187,16,48,0,253,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,24,16,48,0,89,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,84,16,48,0,149,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,244,16,48,0,53,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,51,16,48,0,116,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,108,16,48,0,174,4294967295,4294967295
A4:88:73:9C:AD:00,-72,3,3,108,142,16,48,0,208,4294967295,4294967295
A4:88:73:9C:AD:01,-71,3,3,108,31,16,48,0,96,4294967295,4294967295
A4:88:73:9C:AD:02,-72,3,3,108,187,16,48,0,252,4294967295,4294967295
A4:88:73:9C:AD:04,-72,3,3,108,76,16,48,0,141,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,4,16,48,0,69,4294967295,4294967295
3C:41:0E:FF:00:44,-83,3,3,108,56,16,48,0,121,4294967295,4294967295
F0:50:0E:FE:F4:81,-85,3,3,108,96,80,255,0,61,55,24
2C:3B:70:2D:69:93,-86,3,3,108,107,16,24,0,172,4294967295,4294967295
1C:36:0E:FE:F4:81,-85,3,3,108,25,80,255,0,246,55,26
2C:3B:70:2D:69:93,-87,3,3,108,2,16,24,0,68,4294967295,4294967295
3C:41:0E:FF:13:C0,-84,3,3,108,60,16,48,0,125,4294967295,4294967295
3C:41:0E:FF:13:C1,-86,3,3,108,205,16,48,0,15,4294967295,4294967295
3C:41:0E:FE:F4:81,-86,3,3,108,165,80,255,0,131,55,30
3C:41:0E:FF:00:42,-82,3,3,108,24,16,48,0,89,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,219,16,48,0,28,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,64,16,48,0,129,4294967295,4294967295
3C:41:0E:FF:20:01,-66,3,3,108,208,16,48,0,18,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,109,16,48,0,174,4294967295,4294967295
3C:41:0E:FF:20:04,-66,3,3,108,254,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,240,16,48,0,49,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,13,16,48,0,78,4294967295,4294967295
3C:41:0E:FF:20:00,-67,3,3,108,13,16,48,0,78,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,31,16,48,0,96,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,49,16,48,0,114,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,123,16,48,0,188,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,185,16,48,0,250,4294967295,4294967295
DA:0C:55:73:00:00,-82,3,3,108,242,16,24,0,52,4294967295,4294967295
75:C4:8D:1C:00:00,-82,3,3,108,184,16,24,0,249,4294967295,4294967295
26:E5:C8:EB:00:00,-81,3,3,108,24,16,48,0,89,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,244,16,24,0,53,4294967295,4294967295
A0:46:88:F6:70:2D,-86,3,3,108,139,16,24,0,204,4294967295,4294967295
A4:88:73:9C:AD:01,-73,3,3,108,243,16,48,0,52,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,190,80,255,0,155,55,51
35:5B:57:C1:A6:D8,-85,3,3,108,190,80,255,0,155,55,51
2C:3B:70:2D:69:93,-88,3,3,108,252,16,24,0,61,4294967295,4294967295
D3:5B:57:FC:F4:81,-84,3,3,108,158,80,255,0,124,55,53
2C:3B:70:2D:69:93,-87,3,3,108,66,16,24,0,131,4294967295,4294967295
A4:88:73:9C:AD:01,-72,3,3,108,106,16,48,0,172,4294967295,4294967295
DA:0C:55:73:F9:F1,-81,3,3,108,80,16,24,0,146,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,150,16,24,0,216,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,225,16,24,0,35,4294967295,4294967295
71:45:92:0C:7B:D2,-86,3,3,108,21,16,24,0,86,4294967295,4294967295
A4:88:73:9C:AD:00,-73,3,3,108,142,16,48,0,208,4294967295,4294967295
A4:88:73:9C:AD:01,-73,3,3,108,30,16,48,0,95,4294967295,4294967295
A4:88:73:9C:AD:02,-73,3,3,108,187,16,48,0,253,4294967295,4294967295
A4:88:73:9C:AD:04,-73,3,3,108,76,16,48,0,142,4294967295,4294967295
3D:41:0E:FE:F4:81,-86,3,3,108,133,16,24,0,198,4294967295,4294967295
D4:33:0E:E1:60:D7,-86,3,3,108,69,16,48,0,134,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,254,16,24,0,63,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,4,16,24,0,69,4294967295,4294967295
71:45:92:0C:3C:29,-87,3,3,108,57,16,24,0,122,4294967295,4294967295
DA:09:C6:E2:55:90,-85,3,3,108,178,80,255,0,143,55,69
2C:3B:70:2D:69:93,-86,3,3,108,212,16,24,0,21,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,242,80,255,0,208,55,71
2C:3B:70:2D:69:93,-86,3,3,108,14,16,24,0,79,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,225,16,48,0,35,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,114,16,48,0,179,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,15,16,48,0,80,4294967295,4294967295
3C:41:0E:FF:00:44,-81,3,3,108,160,16,48,0,225,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,181,16,48,0,246,4294967295,4294967295
DC:45:FD:45:94:FF,-84,3,3,108,144,80,255,0,110,55,79
3C:41:0E:FE:F4:81,-83,3,3,108,203,16,48,0,12,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,33,16,48,0,99,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,20,16,24,0,85,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,57,16,48,0,123,4294967295,4294967295
3C:41:0E:FF:20:01,-66,3,3,108,202,16,48,0,12,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,103,16,48,0,168,4294967295,4294967295
3C:41:0E:FF:20:04,-66,3,3,108,248,16,48,0,57,4294967295,4294967295
C8:84:A1:CE:B5:42,-83,3,3,108,175,16,48,0,241,4294967295,4294967295
C8:84:A1:CE:B5:44,-81,3,3,108,64,16,48,0,129,4294967295,4294967295
2E:72:3C:B9:E2:86,-86,3,3,108,95,80,255,0,60,55,89
03:15:07:53:F5:E1,-86,3,3,108,95,80,255,0,60,55,89
2C:3B:70:2D:69:93,-85,3,3,108,189,16,24,0,254,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,93,80,255,0,59,55,91
2C:3B:70:2D:69:93,-87,3,3,108,75,16,24,0,140,4294967295,4294967295
53:3E:2A:1A:86:D8,-84,3,3,108,236,80,255,0,201,55,93
2C:3B:70:2D:69:93,-86,3,3,108,33,16,24,0,98,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,223,16,48,0,32,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,126,16,48,0,191,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,72,16,24,0,137,4294967295,4294967295
C1:EF:9F:C7:F5:29,-84,3,3,108,53,80,255,0,18,55,98
2C:3B:70:2D:69:93,-85,3,3,108,25,16,24,0,90,4294967295,4294967295
A4:88:73:9C:AD:01,-71,3,3,108,189,16,48,0,254,4294967295,4294967295
A4:88:73:9C:AD:02,-71,3,3,108,89,16,48,0,155,4294967295,4294967295
A4:88:73:9C:AD:04,-71,3,3,108,234,16,48,0,44,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,173,16,24,0,239,4294967295,4294967295
D0:ED:8A:8F:F4:81,-85,3,3,108,2,16,48,0,67,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,20,16,24,0,86,4294967295,4294967295
4D:B8:FE:DD:0E:FE,-85,3,3,108,73,16,24,0,138,4294967295,4294967295
3D:41:0E:FE:F4:81,-85,3,3,108,163,16,24,0,228,4294967295,4294967295
3C:41:0E:FE:F4:81,-86,3,3,108,196,16,48,0,5,4294967295,4294967295
3C:41:0E:FF:23:80,-84,3,3,108,1,16,48,0,66,4294967295,4294967295
3C:41:0E:FF:23:81,-84,3,3,108,145,16,48,0,210,4294967295,4294967295
3C:41:0E:FF:23:82,-84,3,3,108,46,16,48,0,111,4294967295,4294967295
D8:36:07:FE:F4:81,-86,3,3,108,121,80,255,0,86,55,112
3C:41:0E:FE:F4:81,-86,3,3,108,121,80,255,0,86,55,112
E3:3C:57:DD:87:E9,-86,3,3,108,121,80,255,0,86,55,112
2C:3B:70:2D:69:93,-87,3,3,108,167,16,24,0,232,4294967295,4294967295
3C:41:0E:FE:A0:9D,-84,3,3,108,197,80,255,0,162,55,114
2C:3B:70:2D:69:93,-88,3,3,108,81,16,24,0,147,4294967295,4294967295
A0:46:88:F6:01:00,-86,3,3,108,63,16,48,0,128,4294967295,4294967295
3C:41:0E:FF:00:40,-81,3,3,108,151,16,48,0,216,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,196,16,48,0,5,4294967295,4294967295
3C:41:0E:FF:00:44,-81,3,3,108,85,16,48,0,150,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,252,16,48,0,61,4294967295,4294967295
3C:41:0E:FF:20:01,-66,3,3,108,141,16,48,0,207,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,41,16,48,0,106,4294967295,4294967295
3C:41:0E:FF:20:04,-66,3,3,108,186,16,48,0,251,4294967295,4294967295
DA:0C:55:73:89:3B,-82,3,3,108,19,16,24,0,84,4294967295,4294967295
C8:84:A1:CE:B5:44,-82,3,3,108,65,16,48,0,130,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,229,16,24,0,39,4294967295,4294967295
A0:46:88:F6:F4:81,-85,3,3,108,248,16,48,0,57,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,115,16,24,0,180,4294967295,4294967295
3C:41:0E:FE:F4:81,-86,3,3,108,130,80,255,0,95,55,130
7E:D4:CB:02:E2:86,-84,3,3,108,238,80,255,0,203,55,131
2C:3B:70:2D:69:93,-86,3,3,108,197,16,24,0,6,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,38,80,255,0,4,55,133
2C:3B:70:2D:69:93,-86,3,3,108,16,16,24,0,82,4294967295,4294967295
57:25:73:89:99:81,-86,3,3,108,238,80,255,0,204,55,135
2C:3B:70:2D:69:93,-85,3,3,108,176,16,24,0,241,4294967295,4294967295
A4:88:73:9C:AD:00,-73,3,3,108,77,16,48,0,142,4294967295,4294967295
A4:88:73:9C:AD:01,-73,3,3,108,222,16,48,0,31,4294967295,4294967295
A4:88:73:9C:AD:02,-72,3,3,108,123,16,48,0,189,4294967295,4294967295
A4:88:73:9C:AD:04,-72,3,3,108,11,16,48,0,76,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,186,16,24,0,251,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,206,16,24,0,15,4294967295,4294967295
DA:0C:55:73:00:00,-81,3,3,108,67,16,24,0,132,4294967295,4294967295
A0:46:88:F6:D0:A9,-85,3,3,108,255,16,48,0,64,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,61,16,24,0,126,4294967295,4294967295
61:28:EB:32:F4:81,-86,3,3,108,185,16,24,0,250,4294967295,4294967295
1F:AA:09:5F:E5:2B,-84,3,3,108,43,80,255,0,8,55,148
2C:3B:70:2D:69:93,-86,3,3,108,162,16,24,0,227,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,220,80,255,0,185,55,150
23:98:14:A7:F0:81,-85,3,3,108,220,80,255,0,185,55,150
2C:3B:70:2D:69:93,-87,3,3,108,226,16,24,0,35,4294967295,4294967295
94:AD:8A:80:F4:81,-85,3,3,108,131,80,255,0,96,55,152
2C:3B:70:2D:69:93,-86,3,3,108,39,16,24,0,105,4294967295,4294967295
3C:41:0E:FF:00:40,-81,3,3,108,226,16,48,0,35,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,115,16,48,0,180,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,16,16,48,0,81,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,253,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,141,16,48,0,206,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,42,16,48,0,107,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,187,16,48,0,253,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,79,16,24,0,145,4294967295,4294967295
C8:84:A1:CE:B5:40,-82,3,3,108,73,16,48,0,138,4294967295,4294967295
C8:84:A1:CE:B5:41,-82,3,3,108,219,16,48,0,29,4294967295,4294967295
C8:84:A1:CE:B5:44,-82,3,3,108,14,16,48,0,80,4294967295,4294967295
11:C8:C8:B1:01:01,-84,3,3,108,131,16,48,0,196,4294967295,4294967295
11:C8:C8:B1:F2:01,-85,3,3,108,11,16,48,0,76,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,173,16,24,0,238,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,173,16,24,0,238,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,239,16,24,0,49,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,96,16,48,0,161,4294967295,4294967295
A4:88:73:9C:AD:00,-72,3,3,108,69,16,48,0,134,4294967295,4294967295
3C:41:0E:FF:00:40,-83,3,3,108,207,16,48,0,17,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,221,16,48,0,30,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,97,80,255,0,62,55,175
A4:12:27:C6:86:05,-85,3,3,108,97,80,255,0,62,55,175
2C:3B:70:2D:69:93,-87,3,3,108,6,16,24,0,71,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,235,16,24,0,45,4294967295,4294967295
A4:88:73:9C:AD:01,-72,3,3,108,193,16,48,0,2,4294967295,4294967295
A4:88:73:9C:AD:02,-72,3,3,108,94,16,48,0,160,4294967295,4294967295
A4:88:73:9C:AD:04,-72,3,3,108,239,16,48,0,49,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,226,16,24,0,35,4294967295,4294967295
A0:46:88:F6:76:85,-84,3,3,108,138,16,48,0,203,4294967295,4294967295
C0:EF:9F:21:29:94,-86,3,3,108,137,80,255,0,102,55,184
3C:41:0E:FF:13:C4,-85,3,3,108,1,16,48,0,67,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,128,16,24,0,194,4294967295,4294967295
91:D0:D1:36:F4:81,-84,3,3,108,164,80,255,0,129,55,187
2C:3B:70:2D:69:93,-86,3,3,108,89,16,24,0,155,4294967295,4294967295
9C:23:40:B5:91:F0,-86,3,3,108,111,80,255,0,76,55,189
3C:41:0E:FF:23:80,-83,3,3,108,1,16,48,0,66,4294967295,4294967295
3C:41:0E:FF:23:84,-84,3,3,108,198,16,48,0,7,4294967295,4294967295
2C:3B:70:2D:69:93,-86,3,3,108,186,16,24,0,251,4294967295,4294967295
5A:74:29:70:26:EB,-83,3,3,108,214,16,48,0,24,4294967295,4294967295
3C:41:0E:FF:00:40,-83,3,3,108,227,16,48,0,37,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,116,16,48,0,181,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,17,16,48,0,82,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,161,16,48,0,226,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,253,16,48,0,62,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,142,16,48,0,207,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,42,16,48,0,108,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,187,16,48,0,252,4294967295,4294967295
A0:46:88:F6:41:04,-84,3,3,108,253,16,48,0,62,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,149,16,48,0,214,4294967295,4294967295
A4:88:73:9C:AD:00,-72,3,3,108,143,16,48,0,208,4294967295,4294967295
A4:88:73:9C:AD:01,-72,3,3,108,31,16,48,0,96,4294967295,4294967295
A4:88:73:9C:AD:02,-72,3,3,108,188,16,48,0,253,4294967295,4294967295
A4:88:73:9C:AD:04,-71,3,3,108,77,16,48,0,142,4294967295,4294967295
A0:46:88:F6:00:0B,-85,3,3,108,32,16,48,0,97,4294967295,4294967295
A0:46:88:F6:40:96,-84,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:41:0E:FF:23:80,-83,3,3,108,2,16,48,0,67,4294967295,4294967295
3C:41:0E:FF:23:81,-83,3,3,108,147,16,48,0,213,4294967295,4294967295
3C:41:0E:FF:23:82,-83,3,3,108,48,16,48,0,113,4294967295,4294967295
3C:41:0E:FF:23:84,-84,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:00:41,-81,3,3,108,170,16,24,0,236,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,191,16,24,0,0,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,180,16,24,0,246,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,184,16,24,0,250,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,125,16,24,0,190,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,130,16,24,0,196,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,126,16,24,0,192,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,130,16,24,0,196,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,227,16,48,0,37,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,116,16,48,0,181,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,17,16,48,0,82,4294967295,4294967295
3C:41:0E:FF:00:44,-81,3,3,108,162,16,48,0,228,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,254,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:20:01,-66,3,3,108,142,16,48,0,208,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,43,16,48,0,109,4294967295,4294967295
3C:41:0E:FF:20:04,-66,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,212,16,48,0,21,4294967295,4294967295
C8:84:A1:CE:B5:41,-81,3,3,108,187,16,48,0,252,4294967295,4294967295
C8:84:A1:CE:B5:42,-81,3,3,108,82,16,48,0,147,4294967295,4294967295
EF:6F:CC:A3:F4:35,-85,3,3,108,150,16,48,0,215,4294967295,4294967295
A0:46:88:F6:53:DA,-83,3,3,108,32,16,48,0,97,4294967295,4294967295
EF:6F:CC:A3:26:EB,-84,3,3,108,86,16,48,0,151,4294967295,4294967295
A0:46:88:F6:00:40,-84,3,3,108,224,16,48,0,33,4294967295,4294967295
A4:88:73:9C:AD:00,-72,3,3,108,142,16,48,0,207,4294967295,4294967295
A4:88:73:9C:AD:01,-72,3,3,108,31,16,48,0,97,4294967295,4294967295
A4:88:73:9C:AD:02,-72,3,3,108,188,16,48,0,253,4294967295,4294967295
A4:88:73:9C:AD:04,-72,3,3,108,77,16,48,0,143,4294967295,4294967295
11:C8:C8:B1:00:CC,-85,3,3,108,9,16,48,0,75,4294967295,4294967295
11:C8:C8:B1:C7:71,-85,3,3,108,131,16,48,0,196,4294967295,4294967295
3C:41:0E:FE:F4:82,-84,3,3,108,189,16,48,0,254,4294967295,4294967295
A0:46:88:F6:AD:01,-84,3,3,108,96,16,48,0,161,4294967295,4294967295
3C:41:0E:FF:23:82,-84,3,3,108,54,16,48,0,119,4294967295,4294967295
3C:41:0E:FF:00:40,-82,3,3,108,228,16,48,0,37,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,117,16,48,0,182,4294967295,4294967295
3C:41:0E:FF:00:42,-82,3,3,108,18,16,48,0,83,4294967295,4294967295
3C:41:0E:FF:00:44,-82,3,3,108,163,16,48,0,228,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,255,16,48,0,64,4294967295,4294967295
3C:41:0E:FF:20:01,-66,3,3,108,143,16,48,0,208,4294967295,4294967295
3C:41:0E:FF:20:02,-66,3,3,108,44,16,48,0,109,4294967295,4294967295
3C:41:0E:FF:20:04,-66,3,3,108,188,16,48,0,254,4294967295,4294967295
DA:0C:55:73:07:06,-82,3,3,108,195,16,24,0,4,4294967295,4294967295
C8:84:A1:CE:B5:41,-81,3,3,108,29,16,48,0,95,4294967295,4294967295
C8:84:A1:CE:B5:42,-82,3,3,108,181,16,48,0,246,4294967295,4294967295
C8:84:A1:CE:B5:44,-81,3,3,108,70,16,48,0,135,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,95,16,48,0,160,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,178,16,48,0,243,4294967295,4294967295
A4:88:73:9C:AD:00,-71,3,3,108,142,16,48,0,207,4294967295,4294967295
A4:88:73:9C:AD:01,-71,3,3,108,31,16,48,0,96,4294967295,4294967295
A4:88:73:9C:AD:02,-71,3,3,108,188,16,48,0,253,4294967295,4294967295
A4:88:73:9C:AD:04,-71,3,3,108,77,16,48,0,142,4294967295,4294967295
DA:0C:55:73:AA:04,-82,3,3,108,81,16,24,0,146,4294967295,4294967295
A0:46:88:F6:CC:80,-84,3,3,108,224,16,48,0,33,4294967295,4294967295
61:28:EB:32:AD:00,-86,3,3,108,140,16,24,0,206,4294967295,4294967295
3D:41:0E:FE:F4:81,-83,3,3,108,110,16,24,0,175,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,144,16,48,0,209,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,89,16,48,0,154,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,60,16,48,0,125,4294967295,4294967295
3C:41:0E:FF:13:C2,-84,3,3,108,175,16,48,0,240,4294967295,4294967295
3C:41:0E:FF:13:C4,-85,3,3,108,63,16,48,0,128,4294967295,4294967295
3C:41:0E:FE:F4:81,-86,3,3,108,15,16,48,0,80,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,162,16,48,0,227,4294967295,4294967295
2C:3B:70:2D:69:93,-85,3,3,108,162,16,24,0,227,4294967295,4294967295
3C:41:0E:FF:23:80,-82,3,3,108,69,16,48,0,135,4294967295,4294967295
3C:41:0E:FF:23:81,-81,3,3,108,214,16,48,0,24,4294967295,4294967295
3C:41:0E:FF:23:82,-82,3,3,108,114,16,48,0,180,4294967295,4294967295
3C:41:0E:FF:23:84,-82,3,3,108,3,16,48,0,68,4294967295,4294967295
3C:41:0E:FF:00:40,-81,3,3,108,228,16,48,0,37,4294967295,4294967295
