1,xyz: 1 1 2
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,112,16,48,0,177,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,36,16,48,0,101,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,72,16,48,0,137,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,108,16,48,0,173,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,200,16,48,0,9,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,100,16,48,0,166,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,35,16,48,0,101,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,62,16,48,0,127,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,62,16,48,0,127,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,72,16,48,0,137,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,71,16,48,0,136,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,71,16,48,0,136,0,0
eduroam,C6:2E:93:50:AD:1A,-65,3,3,108,133,16,2,0,199,0,0
Empty,C8:84:A1:D8:D6:C1,-82,3,3,108,70,16,48,0,136,0,0
eduroam,C6:2E:93:50:AD:1A,-61,3,3,108,224,16,2,0,33,0,0
Empty,C8:84:A1:D8:D6:C1,-83,3,3,108,205,16,48,0,15,0,0
Empty,C6:2E:93:50:AD:1A,-59,3,3,108,80,16,2,0,146,0,0
eduroam,C6:2E:93:50:AD:1A,-67,3,3,108,197,16,2,0,7,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,138,16,48,0,203,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,185,16,48,0,250,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,175,16,48,0,240,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,233,16,48,0,42,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,236,16,48,0,45,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,198,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,195,16,48,0,4,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,212,16,48,0,21,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,212,16,48,0,21,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,109,16,48,0,174,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,34,16,48,0,99,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,73,16,48,0,139,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,40,16,48,0,105,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,215,16,48,0,24,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,100,16,48,0,165,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,252,16,2,0,61,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,24,16,2,0,90,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,186,16,2,0,251,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,82,16,2,0,147,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,201,16,2,0,10,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,202,16,2,0,11,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,15,16,48,0,80,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,215,16,48,0,24,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,213,16,48,0,22,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,222,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,156,16,48,0,221,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,143,16,48,0,209,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,162,16,48,0,227,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,171,16,48,0,236,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,7,16,48,0,72,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,52,16,48,0,117,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,224,16,48,0,33,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,242,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,191,16,48,0,0,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,200,16,48,0,9,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,134,16,48,0,200,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,188,16,48,0,254,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,42,16,2,0,107,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,96,16,2,0,162,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,7,16,2,0,72,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,245,16,2,0,55,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,181,16,2,0,247,0,0
Empty,F2:09:13:9D:4E:09,-72,3,3,108,92,16,2,0,158,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,90,16,48,0,155,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,98,16,48,0,163,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,42,16,48,0,107,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,51,16,48,0,116,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,47,16,48,0,112,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,187,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,197,16,48,0,6,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,188,16,48,0,253,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,4,16,48,0,70,0,0
Empty,F2:09:13:9D:4E:09,-71,3,3,108,162,16,2,0,227,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,68,16,48,0,133,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,117,16,48,0,182,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,245,16,48,0,54,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,137,16,48,0,202,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,189,16,48,0,254,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,234,16,48,0,43,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,234,16,48,0,43,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,178,16,48,0,243,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,213,16,2,0,22,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,145,16,2,0,210,0,0
Empty,70:A8:D3:A3:08:54,-86,3,3,108,79,16,12,0,145,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,253,16,48,0,63,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,69,16,48,0,134,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,76,16,48,0,141,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,70,16,48,0,135,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,31,16,48,0,97,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,19,16,48,0,84,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,253,16,48,0,62,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,154,16,48,0,220,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,87,16,48,0,152,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,4,16,48,0,69,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,48,16,48,0,113,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,57,16,48,0,122,0,0
Empty,40:C7:29:FB:48:26,-82,3,3,108,13,16,2,0,79,0,0
Empty,40:C7:29:FB:48:26,-83,3,3,108,127,16,2,0,192,0,0
eduroam,12:22:86:62:AA:E2,-71,3,3,108,107,16,2,0,173,0,0
eduroam,12:22:86:62:AA:E2,-73,3,3,108,3,16,2,0,68,0,0
Empty,3C:41:0E:FF:17:02,-85,3,3,108,185,16,48,0,250,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,183,16,48,0,249,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,225,16,48,0,34,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,62,16,48,0,127,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,19,16,48,0,84,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,119,16,48,0,184,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,51,16,48,0,116,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,105,16,48,0,170,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,132,16,48,0,198,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,64,16,48,0,129,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,250,16,48,0,60,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,247,16,48,0,56,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,196,16,48,0,5,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,48,16,48,0,113,0,0
Empty,C8:84:A1:D8:D6:C2,-85,3,3,108,65,16,48,0,130,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,75,16,48,0,140,0,0
Empty,C8:84:A1:D8:D6:C2,-85,3,3,108,75,16,48,0,140,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,138,16,48,0,203,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,155,16,48,0,220,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,156,16,48,0,221,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,165,16,48,0,230,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,163,16,48,0,229,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,229,16,48,0,38,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,226,16,48,0,35,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,183,16,48,0,248,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,129,16,48,0,194,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,180,16,48,0,245,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,131,16,48,0,196,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,122,16,48,0,187,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,4,16,48,0,69,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,34,16,48,0,99,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,122,16,48,0,187,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,85,16,48,0,150,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,141,16,48,0,206,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,178,16,48,0,243,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,237,16,48,0,46,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,165,16,48,0,231,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,245,16,48,0,55,0,0
Empty,3C:41:0E:FF:17:02,-85,3,3,108,1,16,48,0,66,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,232,16,48,0,41,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,154,16,48,0,219,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,91,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,157,16,48,0,222,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,160,16,48,0,225,0,0
eduroam,4A:4C:26:D8:5F:6B,-64,3,3,108,0,16,2,0,65,0,0
Empty,C8:84:A1:D8:D6:C1,-84,3,3,108,133,16,48,0,198,0,0
eduroam,4A:4C:26:D8:5F:6B,-61,3,3,108,33,16,2,0,99,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,75,16,48,0,140,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,129,16,48,0,194,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,158,16,48,0,223,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,167,16,48,0,232,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,176,16,48,0,242,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,239,16,48,0,48,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,19,16,48,0,85,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,91,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,181,16,48,0,246,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,216,16,48,0,25,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,214,16,48,0,23,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,223,16,48,0,32,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,59,16,48,0,124,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,245,16,48,0,54,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,245,16,48,0,54,0,0
