1,xyz: 1 2 2
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,3C:41:0E:FF:17:02,-78,3,3,108,65,16,48,0,131,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,119,16,48,0,184,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,21,16,48,0,86,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,247,16,48,0,56,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,9,16,48,0,74,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,12,16,48,0,78,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,21,16,48,0,86,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,113,16,48,0,178,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,139,16,48,0,205,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,69,16,48,0,134,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,73,16,48,0,138,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,82,16,48,0,147,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,144,16,48,0,209,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,216,16,48,0,25,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,32,16,48,0,97,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,78,16,48,0,143,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,120,16,48,0,185,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,134,16,48,0,199,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,168,16,48,0,233,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,14,16,48,0,79,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,166,16,48,0,231,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,176,16,48,0,241,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,127,16,48,0,192,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,173,16,48,0,238,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,182,16,48,0,247,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,253,16,48,0,62,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,7,16,48,0,73,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,228,16,48,0,37,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,42,16,48,0,107,0,0
Empty,3C:41:0E:FF:17:04,-78,3,3,108,9,16,48,0,74,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,23,16,48,0,88,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,248,16,48,0,57,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,27,16,48,0,92,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,57,16,48,0,123,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,200,16,48,0,9,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,218,16,48,0,27,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,168,16,48,0,234,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,31,16,48,0,96,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,146,16,48,0,211,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,151,16,48,0,217,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,176,16,48,0,241,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,201,16,48,0,10,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,161,16,48,0,226,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,206,16,48,0,15,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,34,16,48,0,99,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,80,16,48,0,145,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,221,16,48,0,30,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,63,16,48,0,128,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,56,16,48,0,121,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,74,16,48,0,140,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,241,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,219,16,48,0,28,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,174,16,48,0,239,0,0
Empty,C8:84:A1:D8:D6:C3,-81,3,3,108,143,16,48,0,208,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,135,16,48,0,200,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,76,16,48,0,142,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,57,16,48,0,123,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,53,16,48,0,118,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,184,16,48,0,249,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,102,16,48,0,167,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,120,16,48,0,185,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,120,16,48,0,185,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,109,16,48,0,174,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,118,16,48,0,183,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,136,16,48,0,201,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,199,16,48,0,8,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,89,16,48,0,155,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,108,16,48,0,173,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,118,16,48,0,184,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,196,16,48,0,5,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,212,16,48,0,21,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,228,16,48,0,38,0,0
Empty,3C:8D:20:58:74:03,-89,3,3,108,163,16,2,0,229,0,0
Empty,3C:8D:20:58:74:03,-88,3,3,108,240,16,2,0,50,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,4,16,48,0,69,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,247,16,48,0,56,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,162,16,48,0,227,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,94,16,48,0,159,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,88,16,48,0,153,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,230,16,48,0,39,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,67,16,48,0,132,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,214,16,48,0,23,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,232,16,48,0,41,0,0
Empty,3C:41:0E:FF:17:02,-78,3,3,108,155,16,48,0,220,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,155,16,48,0,221,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,158,16,48,0,224,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,153,16,48,0,218,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,196,16,48,0,6,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,131,16,48,0,196,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,183,16,48,0,248,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,134,16,48,0,199,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,76,16,48,0,141,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,26,16,48,0,92,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,48,16,48,0,113,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,133,16,48,0,198,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,73,16,48,0,139,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,168,16,48,0,233,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,197,16,48,0,6,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,120,16,48,0,185,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,157,16,48,0,222,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,153,16,48,0,218,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,243,16,48,0,52,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,50,16,48,0,115,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,51,16,48,0,116,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,51,16,48,0,116,0,0
Empty,3C:41:0E:FF:17:01,-80,3,3,108,137,16,48,0,202,0,0
Empty,3C:41:0E:FF:17:01,-79,3,3,108,52,16,48,0,117,0,0
Empty,3C:41:0E:FF:17:01,-79,3,3,108,38,16,48,0,103,0,0
Empty,3C:41:0E:FF:17:01,-80,3,3,108,251,16,48,0,60,0,0
Empty,3C:41:0E:FF:17:01,-79,3,3,108,14,16,48,0,79,0,0
Empty,3C:41:0E:FF:17:01,-80,3,3,108,39,16,48,0,104,0,0
Empty,3C:41:0E:FF:17:01,-80,3,3,108,251,16,48,0,60,0,0
Empty,3C:41:0E:FF:17:01,-79,3,3,108,8,16,48,0,73,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,132,16,48,0,197,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,125,16,48,0,190,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,65,16,48,0,130,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,94,16,48,0,159,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,114,16,48,0,179,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,81,16,48,0,146,0,0
Empty,8C:1E:80:9D:CD:02,-71,3,3,108,130,16,48,0,195,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,70,16,48,0,135,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,27,16,48,0,93,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,45,16,48,0,110,0,0
Empty,8C:1E:80:9D:CD:03,-71,3,3,108,90,16,48,0,155,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,204,16,48,0,13,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,70,16,48,0,135,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,88,16,48,0,153,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,224,16,48,0,33,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,210,16,48,0,20,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,35,16,48,0,101,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,85,16,48,0,150,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,115,16,48,0,180,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,63,16,48,0,128,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,102,16,48,0,167,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,111,16,48,0,177,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,110,16,48,0,175,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,110,16,48,0,175,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,110,16,48,0,176,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,120,16,48,0,185,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,183,16,48,0,248,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,183,16,48,0,249,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,192,16,48,0,1,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,217,16,48,0,26,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,232,16,48,0,41,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,248,16,48,0,57,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,112,16,48,0,177,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,192,16,48,0,1,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,151,16,48,0,217,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,194,16,48,0,3,0,0
Empty,00:12:7B:56:6C:7E,-86,3,3,108,50,16,2,0,116,0,0
Empty,00:12:7B:56:6C:7E,-86,3,3,108,2,16,2,0,68,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,67,16,48,0,132,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,13,16,48,0,78,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,58,16,48,0,123,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,243,16,48,0,52,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,206,16,48,0,15,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,215,16,48,0,25,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,150,16,48,0,215,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,49,16,48,0,114,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,160,16,48,0,226,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,33,16,48,0,98,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,54,16,48,0,119,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,203,16,48,0,12,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,100,16,48,0,165,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,173,16,48,0,238,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,178,16,48,0,243,0,0
Empty,3C:41:0E:FF:17:00,-78,3,3,108,198,16,48,0,8,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,50,16,48,0,115,0,0
Empty,C8:84:A1:D8:D6:C2,-81,3,3,108,77,16,48,0,142,0,0
Empty,C8:84:A1:D8:D6:C2,-82,3,3,108,106,16,48,0,172,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,179,16,48,0,244,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,86,16,48,0,151,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,202,16,48,0,11,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,99,16,48,0,164,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,114,16,48,0,179,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,240,16,48,0,50,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,74,16,48,0,139,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,82,16,48,0,147,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,119,16,48,0,184,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,128,16,48,0,193,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,247,16,48,0,56,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,133,16,48,0,198,0,0
Empty,40:C7:29:FB:48:26,-90,3,3,108,144,16,12,0,209,0,0
Empty,40:C7:29:FB:48:26,-89,3,3,108,237,16,12,0,46,0,0
Empty,40:C7:29:FB:48:26,-89,3,3,108,78,16,12,0,143,0,0
Empty,40:C7:29:FB:48:26,-90,3,3,108,171,16,12,0,236,0,0
Empty,40:C7:29:FB:48:26,-89,3,3,108,11,16,12,0,76,0,0
Empty,00:12:7B:56:6C:7E,-88,3,3,108,173,16,2,0,238,0,0
Empty,00:12:7B:56:6C:7E,-86,3,3,108,104,16,2,0,170,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,247,16,48,0,57,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,18,16,48,0,84,0,0
Empty,3C:41:0E:FF:17:00,-79,3,3,108,194,16,48,0,3,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,46,16,48,0,111,0,0
Empty,C8:84:A1:D8:D6:C3,-82,3,3,108,225,16,48,0,34,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,244,16,48,0,53,0,0
Empty,3C:41:0E:FF:17:02,-79,3,3,108,33,16,48,0,98,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,43,16,48,0,108,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,85,16,48,0,150,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,128,16,48,0,194,0,0
Empty,3C:41:0E:FF:17:04,-79,3,3,108,137,16,48,0,202,0,0
