1,xyz: 0 0 0
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
A4:88:73:9C:AD:00,-77,3,3,108,29,16,48,0,95,4294967295,4294967295
A4:88:73:9C:AD:01,-77,3,3,108,173,16,48,0,238,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,75,16,48,0,140,4294967295,4294967295
A4:88:73:9C:AD:04,-76,3,3,108,219,16,48,0,28,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,107,16,22,0,172,4294967295,4294967295
A6:18:88:BE:72:5E,-83,3,3,108,110,16,22,0,175,4294967295,4294967295
1E:77:B9:B2:FB:6A,-81,3,3,108,216,16,24,0,25,4294967295,4294967295
2F:83:D1:3B:81:FC,-76,3,3,108,21,16,24,0,86,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,129,16,48,0,194,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,17,16,48,0,82,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,174,16,48,0,239,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,63,16,48,0,128,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,42,16,48,0,107,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,87,16,48,0,152,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,232,16,48,0,41,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,152,80,255,0,117,55,8
3C:41:0E:FF:20:01,-76,3,3,108,152,80,255,0,117,55,8
3C:41:0E:FF:20:01,-76,3,3,108,1,80,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
3C:41:0E:FF:20:01,-76,3,3,108,1,16,255,0,222,55,9
1E:77:B9:B2:FB:6A,-83,3,3,108,122,16,48,0,188,4294967295,4294967295
C8:84:A1:CE:B5:44,-77,3,3,108,230,16,48,0,40,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,237,16,22,0,46,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,66,16,22,0,132,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,213,16,22,0,22,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,243,16,48,0,53,4294967295,4294967295
93:6D:01:0E:00:04,-83,3,3,108,34,16,48,0,99,4294967295,4294967295
3C:41:0E:FF:20:01,-77,3,3,108,178,16,255,0,144,55,17
3C:41:0E:FF:20:01,-77,3,3,108,178,16,255,0,144,55,17
3C:41:0E:FF:20:01,-76,3,3,108,76,16,48,0,142,4294967295,4294967295
E0:AF:36:EB:00:00,-82,3,3,108,123,16,48,0,189,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,12,16,255,0,234,55,20
3C:41:0E:FF:20:01,-75,3,3,108,12,16,255,0,234,55,20
3C:41:0E:FF:20:01,-75,3,3,108,12,16,255,0,234,55,20
1E:77:B9:B2:FB:6A,-82,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,144,16,48,0,209,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,170,16,48,0,235,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,215,16,48,0,25,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,7,16,48,0,72,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,16,16,48,0,82,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,25,16,48,0,90,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,25,16,48,0,90,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,27,16,48,0,92,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,72,16,48,0,137,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,85,16,48,0,150,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,101,16,48,0,167,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,133,16,255,0,99,55,33
1E:77:B9:B2:FB:6A,-83,3,3,108,124,16,48,0,189,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,224,16,255,0,189,55,35
1E:77:B9:B2:FB:6A,-82,3,3,108,248,16,48,0,58,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,131,16,48,0,196,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,151,16,48,0,217,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,161,16,48,0,226,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,209,16,255,0,174,55,40
1E:77:B9:B2:FB:6A,-82,3,3,108,210,16,48,0,19,4294967295,4294967295
3B:2A:61:ED:00:00,-81,3,3,108,16,18,22,0,178,4294967295,4294967295
EA:15:90:15:00:00,-80,3,3,108,25,18,22,0,187,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,181,16,22,0,247,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,33,16,22,0,98,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,85,16,48,0,150,4294967295,4294967295
3C:41:0E:FF:23:80,-74,3,3,108,9,16,48,0,74,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,101,16,48,0,166,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,10,16,48,0,75,4294967295,4294967295
A5:00:3F:42:64:00,-82,3,3,108,90,18,22,0,251,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,198,16,48,0,7,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,97,16,48,0,162,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,113,16,48,0,178,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,5,16,255,0,226,55,55
1E:77:B9:B2:FB:6A,-81,3,3,108,242,16,48,0,51,4294967295,4294967295
9E:18:88:BE:72:5E,-81,3,3,108,78,16,22,0,143,4294967295,4294967295
9E:18:88:BE:72:5E,-81,3,3,108,176,16,22,0,241,4294967295,4294967295
07:95:FA:9A:00:00,-82,3,3,108,75,16,22,0,140,4294967295,4294967295
A4:88:73:9C:AD:00,-77,3,3,108,84,16,48,0,149,4294967295,4294967295
A4:88:73:9C:AD:01,-77,3,3,108,229,16,48,0,39,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,129,16,48,0,195,4294967295,4294967295
A4:88:73:9C:AD:04,-77,3,3,108,19,16,48,0,84,4294967295,4294967295
9E:18:88:BE:72:5E,-80,3,3,108,195,16,22,0,4,4294967295,4294967295
A6:18:88:BE:72:5E,-81,3,3,108,174,16,22,0,240,4294967295,4294967295
14:0A:8C:4C:00:00,-81,3,3,108,204,18,22,0,110,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,41,16,48,0,106,4294967295,4294967295
F3:62:49:BB:00:00,-83,3,3,108,141,18,22,0,47,4294967295,4294967295
F3:62:49:BB:AD:00,-81,3,3,108,30,18,22,0,191,4294967295,4294967295
46:79:AC:68:27:03,-81,3,3,108,218,18,22,0,123,4294967295,4294967295
70:2E:98:67:00:04,-83,3,3,108,54,18,22,0,215,4294967295,4294967295
69:59:41:C9:2A:01,-80,3,3,108,69,18,22,0,230,4294967295,4294967295
8B:4B:D8:88:00:50,-86,3,3,108,70,16,48,0,135,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,178,16,48,0,243,4294967295,4294967295
3C:41:0E:FF:20:00,-75,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,152,16,48,0,217,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,2,16,48,0,67,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,234,16,48,0,43,4294967295,4294967295
3C:41:0E:FF:20:02,-75,3,3,108,244,16,48,0,53,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,243,16,48,0,52,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,8,16,48,0,74,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,17,16,48,0,82,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,42,16,48,0,107,4294967295,4294967295
15:61:86:27:00:00,-85,3,3,108,208,16,24,0,17,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,130,16,48,0,195,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,194,16,48,0,3,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,167,16,48,0,232,4294967295,4294967295
3C:41:0E:FF:23:82,-75,3,3,108,173,16,48,0,238,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,43,16,48,0,108,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,88,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,233,16,48,0,43,4294967295,4294967295
C8:84:A1:CE:B5:40,-76,3,3,108,3,16,48,0,68,4294967295,4294967295
C8:84:A1:CE:B5:41,-76,3,3,108,147,16,48,0,213,4294967295,4294967295
C8:84:A1:CE:B5:42,-76,3,3,108,48,16,48,0,113,4294967295,4294967295
C8:84:A1:CE:B5:44,-76,3,3,108,193,16,48,0,2,4294967295,4294967295
1E:77:B9:B2:FB:6A,-80,3,3,108,16,16,24,0,81,4294967295,4294967295
2F:83:D1:3B:F2:02,-76,3,3,108,78,16,24,0,143,4294967295,4294967295
A4:88:73:9C:AD:00,-76,3,3,108,29,16,48,0,94,4294967295,4294967295
A4:88:73:9C:AD:01,-76,3,3,108,174,16,48,0,239,4294967295,4294967295
A4:88:73:9C:AD:02,-76,3,3,108,75,16,48,0,140,4294967295,4294967295
A4:88:73:9C:AD:04,-76,3,3,108,220,16,48,0,30,4294967295,4294967295
4E:7E:C4:93:B2:80,-81,3,3,108,136,16,2,0,202,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,157,16,48,0,222,4294967295,4294967295
40:6F:FF:A2:00:DD,-81,3,3,108,14,16,22,0,79,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,136,16,48,0,201,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,135,16,48,0,200,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,162,16,48,0,228,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,216,16,48,0,25,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,104,16,48,0,169,4294967295,4294967295
3C:41:0E:FF:23:81,-76,3,3,108,248,16,48,0,57,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,149,16,48,0,215,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,38,16,48,0,103,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,143,16,48,0,208,4294967295,4294967295
3C:41:0E:FF:23:80,-76,3,3,108,183,16,48,0,248,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,157,16,48,0,222,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,166,16,48,0,231,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,91,16,48,0,156,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,138,16,48,0,203,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,35,16,48,0,100,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,176,16,48,0,241,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:23:84,-76,3,3,108,209,16,48,0,18,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,115,16,48,0,180,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,151,16,48,0,217,4294967295,4294967295
1E:77:B9:B2:FB:6A,-81,3,3,108,155,16,24,0,220,4294967295,4294967295
9F:8F:EF:21:00:00,-76,3,3,108,208,16,24,0,18,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,191,16,48,0,0,4294967295,4294967295
F2:F0:6A:59:5B:29,-81,3,3,108,227,16,24,0,36,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,113,16,48,0,178,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,87,16,22,0,152,4294967295,4294967295
C8:84:A1:CE:B5:40,-74,3,3,108,3,16,48,0,68,4294967295,4294967295
C8:84:A1:CE:B5:41,-75,3,3,108,148,16,48,0,213,4294967295,4294967295
C8:84:A1:CE:B5:42,-75,3,3,108,49,16,48,0,114,4294967295,4294967295
C8:84:A1:CE:B5:44,-75,3,3,108,193,16,48,0,2,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,78,16,255,0,44,55,136
3C:41:0E:FF:20:01,-75,3,3,108,78,16,255,0,44,55,136
1E:77:B9:B2:FB:6A,-82,3,3,108,76,16,48,0,141,4294967295,4294967295
15:61:86:27:50:2D,-84,3,3,108,48,16,24,0,113,4294967295,4294967295
F2:F0:6A:59:5B:29,-81,3,3,108,43,16,48,0,108,4294967295,4294967295
F2:F0:6A:59:5B:29,-80,3,3,108,140,16,48,0,206,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,227,16,255,0,192,55,141
3C:41:0E:FF:20:01,-76,3,3,108,227,16,255,0,192,55,141
1E:77:B9:B2:FB:6A,-82,3,3,108,23,16,48,0,89,4294967295,4294967295
F2:F0:6A:59:5B:29,-81,3,3,108,107,16,48,0,173,4294967295,4294967295
F2:F0:6A:59:5B:29,-81,3,3,108,70,16,48,0,135,4294967295,4294967295
A0:46:88:F6:FB:6A,-86,3,3,108,38,16,48,0,104,4294967295,4294967295
A4:88:73:9C:AD:00,-76,3,3,108,30,16,48,0,95,4294967295,4294967295
A4:88:73:9C:AD:01,-76,3,3,108,174,16,48,0,239,4294967295,4294967295
A4:88:73:9C:AD:02,-77,3,3,108,76,16,48,0,141,4294967295,4294967295
A4:88:73:9C:AD:04,-76,3,3,108,220,16,48,0,30,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,173,16,22,0,238,4294967295,4294967295
F2:F0:6A:59:5B:29,-80,3,3,108,28,16,48,0,93,4294967295,4294967295
F2:F0:6A:59:5B:29,-81,3,3,108,60,16,48,0,125,4294967295,4294967295
06:0F:D7:C3:D3:6B,-87,3,3,108,181,16,12,0,246,4294967295,4294967295
A0:46:88:F6:FF:65,-86,3,3,108,74,16,48,0,139,4294967295,4294967295
F2:F0:6A:59:5B:29,-82,3,3,108,141,16,24,0,206,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,165,16,255,0,130,55,157
1E:77:B9:B2:FB:6A,-84,3,3,108,145,16,48,0,211,4294967295,4294967295
3C:41:0E:FF:23:80,-75,3,3,108,9,16,48,0,74,4294967295,4294967295
3C:41:0E:FF:23:81,-75,3,3,108,153,16,48,0,218,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,133,16,255,0,98,55,161
3C:41:0E:FF:20:01,-76,3,3,108,89,16,255,0,54,55,162
1E:77:B9:B2:FB:6A,-83,3,3,108,236,16,48,0,45,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,154,16,48,0,219,4294967295,4294967295
2C:88:54:C4:00:00,-83,3,3,108,201,16,48,0,10,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,89,16,255,0,55,55,166
3C:41:0E:FF:20:01,-76,3,3,108,89,16,255,0,55,55,166
1E:77:B9:B2:FB:6A,-83,3,3,108,84,16,48,0,150,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,1,16,48,0,66,4294967295,4294967295
7A:BE:CA:FA:FF:19,-83,3,3,108,48,16,48,0,113,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,192,16,255,0,157,55,170
1E:77:B9:B2:FB:6A,-84,3,3,108,173,16,48,0,238,4294967295,4294967295
A0:46:88:F6:00:04,-84,3,3,108,139,16,48,0,205,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,245,16,255,0,211,55,173
3C:41:0E:FF:20:01,-76,3,3,108,245,16,255,0,211,55,173
1E:77:B9:B2:FB:6A,-83,3,3,108,28,16,48,0,94,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,72,16,255,0,37,55,175
1E:77:B9:B2:FB:6A,-84,3,3,108,95,16,48,0,160,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,44,16,48,0,110,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FF:20:02,-76,3,3,108,89,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:04,-76,3,3,108,234,16,48,0,43,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,61,16,255,0,26,55,181
3C:41:0E:FF:20:01,-76,3,3,108,61,16,255,0,26,55,181
3C:41:0E:FF:20:01,-76,3,3,108,61,16,255,0,26,55,181
3C:41:0E:FF:20:01,-76,3,3,108,61,16,255,0,26,55,181
1E:77:B9:B2:FB:6A,-84,3,3,108,108,16,48,0,173,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,117,16,255,0,82,55,183
3C:41:0E:FF:20:01,-76,3,3,108,117,16,255,0,82,55,183
3C:41:0E:FF:20:01,-76,3,3,108,117,16,255,0,82,55,183
3C:41:0E:FF:20:01,-76,3,3,108,204,16,255,0,170,55,184
3C:41:0E:FF:20:01,-76,3,3,108,204,16,255,0,170,55,184
3C:41:0E:FF:20:01,-76,3,3,108,204,16,255,0,170,55,184
1E:77:B9:B2:FB:6A,-83,3,3,108,235,16,48,0,45,4294967295,4294967295
C8:84:A1:CE:B5:41,-76,3,3,108,187,16,48,0,252,4294967295,4294967295
C8:84:A1:CE:B5:44,-76,3,3,108,232,16,48,0,42,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,221,16,255,0,187,55,188
3C:41:0E:FF:20:01,-76,3,3,108,221,16,255,0,187,55,188
1E:77:B9:B2:FB:6A,-84,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,188,16,255,0,154,55,190
1E:77:B9:B2:FB:6A,-83,3,3,108,233,16,48,0,43,4294967295,4294967295
F2:F0:6A:59:5B:29,-84,3,3,108,146,16,24,0,211,4294967295,4294967295
F2:F0:6A:59:5B:29,-84,3,3,108,202,16,48,0,12,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,133,16,255,0,98,55,194
1E:77:B9:B2:FB:6A,-83,3,3,108,117,16,48,0,182,4294967295,4294967295
F2:F0:6A:59:5B:29,-84,3,3,108,46,16,48,0,111,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,202,16,255,0,167,55,197
3C:41:0E:FF:20:01,-75,3,3,108,202,16,255,0,167,55,197
1E:77:B9:B2:FB:6A,-84,3,3,108,205,16,48,0,15,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,249,16,255,0,215,55,199
3C:41:0E:FF:20:01,-76,3,3,108,249,16,255,0,215,55,199
1E:77:B9:B2:FB:6A,-84,3,3,108,251,16,48,0,60,4294967295,4294967295
F2:F0:6A:59:5B:29,-85,3,3,108,189,16,48,0,254,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,168,16,255,0,133,55,202
1E:77:B9:B2:FB:6A,-85,3,3,108,213,16,48,0,22,4294967295,4294967295
F2:F0:6A:59:5B:29,-85,3,3,108,173,16,48,0,238,4294967295,4294967295
F2:F0:6A:59:5B:29,-85,3,3,108,239,16,48,0,49,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,244,16,255,0,209,55,206
3C:41:0E:FF:20:01,-76,3,3,108,218,16,255,0,183,55,207
1E:77:B9:B2:FB:6A,-83,3,3,108,199,16,48,0,9,4294967295,4294967295
1E:77:B9:B2:FB:6A,-83,3,3,108,167,16,24,0,232,4294967295,4294967295
4E:9A:EA:BA:DD:05,-76,3,3,108,219,16,24,0,28,4294967295,4294967295
BC:58:96:35:07:24,-85,3,3,108,74,16,2,0,139,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,187,16,255,0,153,55,212
A4:88:73:9C:AD:00,-77,3,3,108,29,16,48,0,94,4294967295,4294967295
A4:88:73:9C:AD:01,-77,3,3,108,174,16,48,0,240,4294967295,4294967295
A4:88:73:9C:AD:02,-76,3,3,108,76,16,48,0,141,4294967295,4294967295
A4:88:73:9C:AD:04,-77,3,3,108,220,16,48,0,30,4294967295,4294967295
F2:F0:6A:59:5B:29,-85,3,3,108,146,16,48,0,211,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,100,16,22,0,165,4294967295,4294967295
A6:18:88:BE:72:5E,-84,3,3,108,85,16,22,0,150,4294967295,4294967295
97:69:2D:49:D3:6B,-85,3,3,108,172,16,2,0,237,4294967295,4294967295
97:69:2D:49:70:2D,-85,3,3,108,15,16,2,0,81,4294967295,4294967295
07:95:FA:9A:0E:FF,-82,3,3,108,229,16,22,0,38,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,185,16,48,0,250,4294967295,4294967295
EE:04:C6:C8:B9:B2,-86,3,3,108,138,18,22,0,44,4294967295,4294967295
3C:41:0E:FF:20:01,-75,3,3,108,198,16,255,0,163,55,225
1E:77:B9:B2:FB:6A,-84,3,3,108,179,16,48,0,244,4294967295,4294967295
A0:46:88:F6:F4:3F,-86,3,3,108,22,16,48,0,88,4294967295,4294967295
3C:41:0E:FF:23:82,-76,3,3,108,54,16,48,0,119,4294967295,4294967295
3C:41:0E:FF:23:84,-75,3,3,108,199,16,48,0,8,4294967295,4294967295
68:66:A3:65:00:00,-81,3,3,108,249,16,2,0,58,4294967295,4294967295
09:6C:03:3F:B5:00,-83,3,3,108,78,18,22,0,240,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,113,16,48,0,179,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,239,16,48,0,48,4294967295,4294967295
8A:20:D2:E3:64:00,-81,3,3,108,159,18,22,0,64,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,1,16,48,0,66,4294967295,4294967295
8E:31:84:3E:64:00,-83,3,3,108,232,18,22,0,138,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,20,16,48,0,85,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,201,16,22,0,10,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,182,16,22,0,248,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,130,16,22,0,196,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,137,16,22,0,203,4294967295,4294967295
D2:F9:AA:19:20:04,-84,3,3,108,45,18,22,0,207,4294967295,4294967295
A0:46:88:F6:FF:AA,-86,3,3,108,220,16,48,0,29,4294967295,4294967295
D2:F9:AA:19:00:00,-83,3,3,108,78,18,22,0,239,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,194,16,48,0,3,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,120,16,22,0,185,4294967295,4294967295
3C:41:0E:FF:20:00,-76,3,3,108,113,16,48,0,179,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,2,16,48,0,67,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,106,16,255,0,72,55,249
9E:18:88:BE:72:5E,-82,3,3,108,142,16,22,0,207,4294967295,4294967295
3C:41:0E:FF:20:01,-76,3,3,108,229,16,255,0,194,55,252
07:95:FA:9A:75:A9,-82,3,3,108,104,16,22,0,169,4294967295,4294967295
F9:C8:11:65:91:06,-83,3,3,108,158,18,22,0,63,4294967295,4294967295
