1,xyz: 1 3 1
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,240,16,48,0,49,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,70,16,48,0,135,0,0
Empty,8C:1E:80:9D:CD:01,-73,3,3,108,100,16,48,0,165,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,130,16,48,0,195,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,107,16,48,0,172,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,56,16,48,0,122,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,55,16,48,0,120,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,3,16,48,0,68,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,138,16,48,0,203,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,176,16,48,0,241,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,78,16,48,0,143,0,0
Empty,8C:1E:80:9D:CD:01,-73,3,3,108,53,16,48,0,119,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,164,16,48,0,229,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,250,16,48,0,60,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,109,16,48,0,174,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,127,16,48,0,192,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,136,16,48,0,201,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,221,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,250,16,48,0,60,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,23,16,48,0,88,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,43,16,48,0,109,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,141,16,48,0,206,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,172,16,48,0,238,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,199,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,0,16,48,0,65,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,124,16,48,0,190,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,66,16,48,0,131,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,123,16,48,0,188,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,101,16,48,0,166,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,115,16,48,0,180,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,66,16,48,0,131,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,247,16,48,0,57,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,247,16,48,0,56,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,251,16,48,0,60,0,0
Empty,8C:1E:80:9D:CD:01,-73,3,3,108,46,16,48,0,112,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,62,16,48,0,127,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,60,16,48,0,126,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,199,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,84,16,48,0,149,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,228,16,48,0,38,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,238,16,48,0,47,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,209,16,48,0,18,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,185,16,48,0,251,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,30,16,48,0,95,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,27,16,48,0,93,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,220,16,48,0,29,0,0
l:�,8C:1E:80:9D:CD:01,-74,3,3,108,184,16,48,0,250,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,74,16,48,0,140,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,108,16,48,0,173,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,54,16,48,0,119,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,217,16,48,0,26,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,144,16,48,0,209,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,172,16,48,0,237,0,0
l:�,8C:1E:80:9D:CD:03,-74,3,3,108,184,16,48,0,249,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,213,16,48,0,23,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,52,16,48,0,117,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,29,16,48,0,94,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,82,16,48,0,147,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,32,16,48,0,97,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,163,16,48,0,229,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,193,16,48,0,2,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,153,16,48,0,218,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,53,16,48,0,118,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,223,16,48,0,32,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,30,16,48,0,95,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,17,16,48,0,82,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,166,16,48,0,231,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,113,16,48,0,178,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,174,16,48,0,239,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,208,16,48,0,17,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,181,16,48,0,246,0,0
Empty,8C:1E:80:9D:CD:01,-74,3,3,108,149,16,48,0,215,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,123,16,48,0,188,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,98,16,48,0,164,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,185,16,48,0,250,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,181,16,48,0,246,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,190,16,48,0,255,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,144,16,48,0,209,0,0
Empty,B0:68:E6:C0:FF:12,-82,3,3,108,254,16,2,0,64,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,242,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,212,16,48,0,22,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,221,16,48,0,30,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,124,16,48,0,189,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,91,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,109,16,48,0,174,0,0
Empty,B0:68:E6:C0:FF:12,-82,3,3,108,181,16,2,0,247,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,90,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,9,16,48,0,75,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,80,16,48,0,145,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,248,16,48,0,57,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,204,16,48,0,13,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,4,16,48,0,69,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,169,16,48,0,235,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,204,16,48,0,13,0,0
Empty,00:12:7B:52:DC:01,-80,3,3,108,33,16,2,0,99,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,177,16,48,0,243,0,0
Empty,3C:41:0E:FF:17:00,-83,3,3,108,203,16,48,0,12,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,203,16,48,0,12,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,97,16,48,0,163,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,134,16,48,0,199,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,40,16,48,0,105,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,98,16,48,0,163,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,35,16,48,0,100,0,0
Empty,00:12:7B:52:DC:01,-80,3,3,108,89,16,2,0,154,0,0
Empty,8C:1E:80:9D:CD:02,-72,3,3,108,107,16,48,0,172,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,81,16,48,0,146,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,237,16,48,0,46,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,69,16,48,0,135,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,37,16,48,0,102,0,0
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,56,16,48,0,121,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,231,16,48,0,40,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,232,16,48,0,42,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,186,16,48,0,252,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,251,16,48,0,60,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,2,16,48,0,67,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,168,16,48,0,233,0,0
Empty,00:12:7B:52:DC:01,-79,3,3,108,113,16,2,0,179,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,244,16,48,0,53,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,183,16,48,0,249,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,25,16,48,0,90,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,241,16,48,0,50,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,117,16,48,0,182,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,131,16,48,0,196,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,71,16,48,0,136,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,240,16,48,0,49,0,0
Empty,8C:1E:80:9D:CD:03,-72,3,3,108,180,16,48,0,246,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,66,16,48,0,132,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,52,16,48,0,118,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,204,16,48,0,13,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,157,16,48,0,222,0,0
Empty,00:12:7B:52:DC:01,-82,3,3,108,106,16,2,0,172,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,32,16,48,0,98,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,148,16,48,0,213,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,120,16,48,0,185,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,147,16,48,0,213,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,147,16,48,0,212,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,28,16,48,0,93,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,165,16,48,0,231,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,56,16,48,0,121,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,233,16,48,0,42,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,233,16,48,0,43,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,60,16,48,0,125,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,159,16,48,0,224,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,185,16,48,0,250,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,8,16,48,0,73,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,236,16,48,0,45,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,245,16,48,0,54,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,254,16,48,0,63,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,254,16,48,0,63,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,34,16,48,0,100,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,39,16,48,0,104,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,43,16,48,0,108,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,43,16,48,0,108,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,152,16,48,0,217,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,48,16,48,0,113,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,86,16,48,0,151,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,164,16,48,0,229,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,131,16,48,0,196,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,80,16,48,0,146,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,80,16,48,0,145,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,11,16,48,0,76,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,20,16,48,0,85,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,99,16,48,0,164,0,0
Empty,3C:41:0E:FF:17:04,-83,3,3,108,133,16,48,0,199,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,176,16,48,0,241,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,183,16,48,0,248,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,201,16,48,0,10,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,17,16,48,0,82,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,26,16,48,0,91,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,44,16,48,0,109,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,71,16,48,0,136,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,80,16,48,0,145,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,81,16,48,0,146,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,141,16,48,0,207,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,168,16,48,0,233,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,213,16,48,0,22,0,0
Empty,8C:1E:80:9D:CD:02,-73,3,3,108,222,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,231,16,48,0,40,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,2,16,48,0,67,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,2,16,48,0,67,0,0
Empty,8C:1E:80:9D:CD:03,-73,3,3,108,31,16,48,0,97,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,24,16,48,0,89,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,52,16,48,0,117,0,0
Empty,3C:41:0E:FF:17:00,-80,3,3,108,51,16,48,0,116,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,115,16,48,0,180,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,142,16,48,0,207,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,205,16,48,0,14,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,204,16,48,0,13,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,3,16,48,0,68,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,12,16,48,0,77,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,167,16,48,0,232,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,24,16,48,0,89,0,0
Empty,00:12:7B:52:DC:01,-80,3,3,108,190,16,2,0,255,0,0
Empty,00:12:7B:52:DC:01,-80,3,3,108,164,16,2,0,229,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,70,16,48,0,135,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,103,16,48,0,168,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,116,16,48,0,181,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,215,16,48,0,25,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,60,16,48,0,126,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,5,16,48,0,71,0,0
Empty,3C:41:0E:FF:17:02,-80,3,3,108,124,16,48,0,189,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,162,16,48,0,228,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,140,16,48,0,205,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,137,16,48,0,202,0,0
�:�,8C:1E:80:9D:CD:02,-75,3,3,108,212,16,48,0,21,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,22,16,48,0,88,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,217,16,48,0,26,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,213,16,48,0,22,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,74,16,48,0,140,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,120,16,48,0,185,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,140,16,48,0,206,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,227,16,48,0,36,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,149,16,48,0,214,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,46,16,48,0,111,0,0
Empty,00:12:7B:52:DC:01,-83,3,3,108,169,16,2,0,234,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,201,16,48,0,11,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,235,16,48,0,44,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,57,16,48,0,122,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,72,16,48,0,137,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,98,16,48,0,163,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,131,16,48,0,196,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,157,16,48,0,223,0,0
Empty,00:12:7B:52:DC:01,-79,3,3,108,86,16,2,0,152,0,0
Empty,00:12:7B:52:DC:01,-79,3,3,108,137,16,2,0,203,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,222,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:02,-74,3,3,108,11,16,48,0,77,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,116,16,48,0,181,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,173,16,48,0,238,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,42,16,48,0,107,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,243,16,48,0,52,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,252,16,48,0,61,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,77,16,48,0,142,0,0
Empty,8C:1E:80:9D:CD:03,-74,3,3,108,218,16,48,0,28,0,0
Empty,00:0E:D7:CD:F7:B1,-86,3,3,108,56,16,2,0,121,0,0
Empty,C8:84:A1:D8:D6:C2,-85,3,3,108,40,16,48,0,105,0,0
Empty,C8:84:A1:D8:D6:C2,-85,3,3,108,49,16,48,0,114,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,127,16,48,0,192,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,136,16,48,0,201,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,158,16,48,0,223,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,186,16,48,0,251,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,173,16,48,0,238,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,140,16,48,0,205,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,78,16,48,0,143,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,218,16,48,0,27,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,211,16,48,0,21,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,127,16,48,0,192,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,184,16,48,0,249,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,179,16,48,0,244,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,179,16,48,0,244,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,121,16,48,0,186,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,117,16,48,0,182,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,126,16,48,0,191,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,102,16,48,0,168,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,41,16,48,0,106,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,50,16,48,0,115,0,0
Empty,8C:1E:80:9D:CD:02,-75,3,3,108,49,16,48,0,114,0,0
Empty,8C:1E:80:9D:CD:03,-75,3,3,108,112,16,48,0,177,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,112,16,48,0,177,0,0
Empty,3C:41:0E:FF:17:00,-81,3,3,108,88,16,48,0,153,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,73,16,48,0,139,0,0
Empty,C8:84:A1:D8:D6:C2,-84,3,3,108,84,16,48,0,149,0,0
Empty,3C:41:0E:FF:17:02,-81,3,3,108,232,16,48,0,42,0,0
Empty,3C:41:0E:FF:17:02,-82,3,3,108,54,16,48,0,119,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,250,16,48,0,59,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,253,16,48,0,62,0,0
Empty,C8:84:A1:D8:D6:C3,-83,3,3,108,209,16,48,0,18,0,0
Empty,3C:41:0E:FF:17:04,-82,3,3,108,175,16,48,0,240,0,0
Empty,3C:41:0E:FF:17:04,-81,3,3,108,186,16,48,0,251,0,0
Empty,3C:41:0E:FF:17:04,-80,3,3,108,211,16,48,0,20,0,0
Empty,40:C7:29:FB:48:26,-91,3,3,108,122,16,12,0,188,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,135,16,48,0,200,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,207,16,48,0,16,0,0
Empty,C8:84:A1:D8:D6:C2,-85,3,3,108,159,16,48,0,225,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,169,16,48,0,234,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,222,16,48,0,32,0,0
Empty,C8:84:A1:D8:D6:C3,-84,3,3,108,30,16,48,0,95,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,64,16,48,0,129,0,0
Empty,C8:84:A1:D8:D6:C2,-83,3,3,108,239,16,48,0,48,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,214,16,48,0,23,0,0
Empty,3C:41:0E:FF:17:00,-82,3,3,108,154,16,48,0,219,0,0
