1,xyz: 6 0 2
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
8B:4B:D8:88:00:00,-85,3,3,108,231,16,48,0,40,4294967295,4294967295
8B:4B:D8:88:75:71,-85,3,3,108,142,16,24,0,207,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,49,16,48,0,115,4294967295,4294967295
3C:41:0E:FE:F4:80,-84,3,3,108,108,16,48,0,173,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,253,16,48,0,63,4294967295,4294967295
3C:E6:65:32:E5:FB,-85,3,3,108,232,80,255,0,198,55,19
3C:41:0E:FE:F4:81,-85,3,3,108,36,16,48,0,101,4294967295,4294967295
A5:7B:A7:5C:AD:04,-84,3,3,108,166,16,48,0,231,4294967295,4294967295
A0:46:88:F6:71:1C,-84,3,3,108,34,16,48,0,99,4294967295,4294967295
C1:5F:B3:77:CF:09,-84,3,3,108,135,16,48,0,201,4294967295,4294967295
C1:5F:B3:77:00:00,-84,3,3,108,119,16,24,0,184,4294967295,4294967295
A0:46:88:F6:75:FF,-85,3,3,108,239,16,48,0,48,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,20,16,48,0,85,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,165,16,48,0,230,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,65,16,48,0,131,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,210,16,48,0,20,4294967295,4294967295
EF:6F:CC:A3:00:00,-84,3,3,108,102,16,48,0,168,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,236,16,48,0,45,4294967295,4294967295
A5:7B:A7:5C:00:00,-85,3,3,108,89,16,48,0,154,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,212,16,48,0,21,4294967295,4294967295
3C:41:0E:FE:F4:80,-84,3,3,108,69,16,48,0,134,4294967295,4294967295
3C:41:0E:FE:F4:80,-85,3,3,108,117,16,48,0,182,4294967295,4294967295
3C:41:0E:FE:F4:82,-85,3,3,108,182,16,48,0,248,4294967295,4294967295
3C:41:0E:FE:F4:82,-84,3,3,108,237,16,48,0,46,4294967295,4294967295
3C:41:0E:FE:F4:82,-84,3,3,108,222,16,48,0,32,4294967295,4294967295
3C:41:0E:FE:F4:84,-84,3,3,108,251,16,48,0,60,4294967295,4294967295
5F:75:ED:D8:00:00,-84,3,3,108,103,16,48,0,168,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,226,16,48,0,35,4294967295,4294967295
A5:7B:A7:5C:20:00,-84,3,3,108,7,16,48,0,73,4294967295,4294967295
A0:46:88:F6:08:A9,-84,3,3,108,130,16,48,0,195,4294967295,4294967295
C1:5F:B3:77:00:00,-85,3,3,108,7,16,48,0,72,4294967295,4294967295
A0:46:88:F6:F4:81,-85,3,3,108,123,16,48,0,188,4294967295,4294967295
A4:88:73:9C:AD:00,-73,3,3,108,110,16,48,0,175,4294967295,4294967295
A4:88:73:9C:AD:01,-74,3,3,108,254,16,48,0,63,4294967295,4294967295
A4:88:73:9C:AD:02,-74,3,3,108,155,16,48,0,221,4294967295,4294967295
A4:88:73:9C:AD:04,-73,3,3,108,44,16,48,0,109,4294967295,4294967295
DA:0C:55:73:00:00,-85,3,3,108,141,16,24,0,207,4294967295,4294967295
EF:6F:CC:A3:AD:00,-84,3,3,108,6,16,48,0,72,4294967295,4294967295
A5:7B:A7:5C:27:03,-84,3,3,108,7,16,48,0,72,4294967295,4294967295
A0:46:88:F6:00:04,-84,3,3,108,127,16,48,0,193,4294967295,4294967295
3C:41:0E:FE:F4:80,-84,3,3,108,181,16,48,0,246,4294967295,4294967295
3C:41:0E:FE:F4:81,-83,3,3,108,70,16,48,0,135,4294967295,4294967295
3C:41:0E:FE:F4:84,-84,3,3,108,121,16,48,0,186,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,158,16,48,0,223,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,113,16,48,0,178,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,135,16,48,0,200,4294967295,4294967295
D0:ED:8A:8F:A9:01,-85,3,3,108,198,16,48,0,8,4294967295,4294967295
0C:16:5F:89:AD:04,-83,3,3,108,103,16,48,0,169,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,21,16,48,0,86,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,21,16,48,0,86,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,165,16,48,0,230,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,66,16,48,0,132,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,211,16,48,0,20,4294967295,4294967295
A5:7B:A7:5C:00:00,-85,3,3,108,39,16,48,0,105,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,163,16,48,0,228,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,58,16,24,0,123,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,36,16,24,0,101,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,242,16,24,0,51,4294967295,4294967295
5F:75:ED:D8:F2:02,-84,3,3,108,135,16,48,0,201,4294967295,4294967295
A0:46:88:F6:91:05,-84,3,3,108,3,16,48,0,69,4294967295,4294967295
44:ED:A0:5F:00:00,-85,3,3,108,166,16,24,0,231,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,52,16,24,0,118,4294967295,4294967295
EF:6F:CC:A3:F2:02,-84,3,3,108,231,16,48,0,40,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,112,16,48,0,177,4294967295,4294967295
A5:7B:A7:5C:00:00,-85,3,3,108,243,16,48,0,52,4294967295,4294967295
A0:46:88:F6:2D:50,-84,3,3,108,112,16,48,0,177,4294967295,4294967295
4D:89:BD:9E:00:00,-86,3,3,108,129,16,48,0,195,4294967295,4294967295
3C:41:0E:FF:00:41,-84,3,3,108,237,16,24,0,46,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,29,16,12,0,95,4294967295,4294967295
A4:88:73:9C:AD:00,-73,3,3,108,202,16,48,0,11,4294967295,4294967295
A4:88:73:9C:AD:01,-73,3,3,108,91,16,48,0,157,4294967295,4294967295
A4:88:73:9C:AD:02,-73,3,3,108,247,16,48,0,56,4294967295,4294967295
A4:88:73:9C:AD:04,-74,3,3,108,136,16,48,0,201,4294967295,4294967295
3B:51:F9:F3:70:2D,-85,3,3,108,231,16,48,0,40,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,232,16,24,0,41,4294967295,4294967295
A5:7B:A7:5C:00:00,-84,3,3,108,228,16,48,0,38,4294967295,4294967295
A0:46:88:F6:F4:81,-85,3,3,108,95,16,48,0,160,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,149,16,24,0,214,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,152,16,24,0,217,4294967295,4294967295
5F:75:ED:D8:AD:00,-82,3,3,108,39,16,48,0,105,4294967295,4294967295
A0:46:88:F6:27:03,-84,3,3,108,163,16,48,0,229,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,205,16,48,0,14,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,39,16,48,0,105,4294967295,4294967295
8B:4B:D8:88:F4:81,-83,3,3,108,11,16,48,0,76,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,174,16,48,0,239,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,160,16,48,0,225,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,151,16,48,0,216,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,185,16,48,0,250,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,176,16,48,0,241,4294967295,4294967295
3C:41:0E:FF:20:01,-68,3,3,108,65,16,48,0,130,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,222,16,48,0,31,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,110,16,48,0,176,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,226,16,48,0,36,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,120,16,48,0,186,4294967295,4294967295
3C:41:0E:FF:20:00,-68,3,3,108,121,16,48,0,186,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,43,16,48,0,109,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,162,16,48,0,227,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,158,16,48,0,223,4294967295,4294967295
3C:41:0E:FF:20:02,-68,3,3,108,21,16,48,0,86,4294967295,4294967295
D0:ED:8A:8F:00:00,-84,3,3,108,40,16,48,0,105,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,84,16,48,0,149,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,214,16,48,0,24,4294967295,4294967295
3C:41:0E:FF:20:04,-68,3,3,108,239,16,48,0,49,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,123,16,24,0,189,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,38,16,24,0,103,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,106,16,24,0,171,4294967295,4294967295
C1:5F:B3:77:00:00,-85,3,3,108,71,16,48,0,136,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:0A:63:8C:72:5E,-87,3,3,108,47,16,12,0,112,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,139,16,24,0,204,4294967295,4294967295
A0:46:88:F6:91:05,-84,3,3,108,188,16,48,0,253,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,110,16,24,0,175,4294967295,4294967295
9E:18:88:BE:72:5E,-88,3,3,108,26,16,24,0,91,4294967295,4294967295
DA:0C:55:73:20:04,-85,3,3,108,228,16,24,0,38,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,226,80,255,0,192,55,129
3C:41:0E:FE:F4:81,-85,3,3,108,226,80,255,0,192,55,129
3C:41:0E:FE:F4:81,-85,3,3,108,226,80,255,0,192,55,129
3C:41:9E:AE:C5:BE,-83,3,3,108,122,80,255,0,87,55,130
3C:41:0E:9E:BA:81,-83,3,3,108,122,80,255,0,87,55,130
3C:41:0E:FE:F4:81,-83,3,3,108,122,80,255,0,87,55,130
35:3B:D9:FE:F4:81,-84,3,3,108,124,80,255,0,90,55,131
3C:41:0E:FE:F4:81,-84,3,3,108,124,80,255,0,90,55,131
33:45:02:FE:F4:81,-84,3,3,108,124,80,255,0,90,55,131
3C:41:0E:FE:F4:81,-85,3,3,108,17,80,255,0,238,55,132
61:62:3F:19:A9:FE,-85,3,3,108,17,80,255,0,238,55,132
4B:36:03:FE:74:EA,-85,3,3,108,17,80,255,0,238,55,132
3C:41:0E:FE:0C:81,-85,3,3,108,18,80,255,0,240,55,133
3C:41:0E:BE:D1:81,-85,3,3,108,18,80,255,0,240,55,133
8B:4B:D8:88:00:41,-86,3,3,108,141,16,48,0,206,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,47,16,48,0,112,4294967295,4294967295
17:07:4E:2B:B7:01,-86,3,3,108,34,16,24,0,100,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,88,16,48,0,154,4294967295,4294967295
A4:88:73:9C:AD:00,-73,3,3,108,110,16,48,0,176,4294967295,4294967295
A4:88:73:9C:AD:01,-73,3,3,108,255,16,48,0,64,4294967295,4294967295
A4:88:73:9C:AD:02,-73,3,3,108,156,16,48,0,221,4294967295,4294967295
A4:88:73:9C:AD:04,-73,3,3,108,44,16,48,0,110,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,84,80,255,0,49,55,142
3C:41:0E:FE:F4:81,-85,3,3,108,84,80,255,0,49,55,142
3C:41:0E:FE:F4:81,-85,3,3,108,84,80,255,0,49,55,142
C0:E8:96:73:F0:81,-85,3,3,108,84,80,255,0,49,55,142
A5:7B:A7:5C:00:00,-86,3,3,108,7,16,48,0,73,4294967295,4294967295
A0:46:88:F6:00:00,-85,3,3,108,130,16,48,0,195,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,209,16,24,0,19,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,174,16,24,0,239,4294967295,4294967295
9E:18:88:BE:72:5E,-88,3,3,108,88,16,24,0,153,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,4,16,24,0,70,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,17,16,24,0,83,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,40,16,24,0,105,4294967295,4294967295
C1:5F:B3:77:F4:81,-86,3,3,108,39,16,48,0,105,4294967295,4294967295
A0:46:88:F6:F4:81,-87,3,3,108,156,16,48,0,222,4294967295,4294967295
9E:18:88:BE:72:5E,-88,3,3,108,212,16,24,0,21,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,128,16,24,0,193,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,44,16,24,0,109,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,110,16,24,0,175,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,67,16,24,0,132,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,251,16,24,0,60,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,90,16,24,0,155,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,14,16,24,0,79,4294967295,4294967295
EF:6F:CC:A3:64:00,-85,3,3,108,82,16,48,0,147,4294967295,4294967295
A0:46:88:F6:64:00,-84,3,3,108,219,16,48,0,28,4294967295,4294967295
3C:41:0E:FE:F4:81,-85,3,3,108,162,80,255,0,127,55,163
3C:41:0E:FE:F4:81,-85,3,3,108,162,80,255,0,127,55,163
3C:41:0E:56:6C:F2,-85,3,3,108,162,80,255,0,127,55,163
3C:41:0E:FE:F4:81,-85,3,3,108,162,80,255,0,127,55,163
3C:41:0E:FE:F4:81,-84,3,3,108,226,80,255,0,191,55,164
3C:41:0E:FE:F4:81,-84,3,3,108,226,80,255,0,191,55,164
3C:41:0E:FE:F4:81,-84,3,3,108,226,80,255,0,191,55,164
3C:41:0E:FE:F4:81,-84,3,3,108,226,80,255,0,191,55,164
3C:41:0E:FE:F4:81,-84,3,3,108,226,80,255,0,191,55,164
3C:41:0E:FF:20:00,-67,3,3,108,106,16,48,0,171,4294967295,4294967295
3C:41:0E:FF:20:01,-67,3,3,108,251,16,48,0,60,4294967295,4294967295
3C:41:0E:FF:20:02,-67,3,3,108,152,16,48,0,217,4294967295,4294967295
3C:41:0E:FF:20:04,-67,3,3,108,41,16,48,0,106,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,90,16,24,0,155,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,121,16,24,0,186,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,191,16,24,0,0,4294967295,4294967295
DA:0C:55:73:00:40,-84,3,3,108,83,16,24,0,148,4294967295,4294967295
75:C4:8D:1C:00:00,-86,3,3,108,139,16,24,0,205,4294967295,4294967295
75:C4:8D:1C:00:00,-85,3,3,108,122,16,24,0,187,4294967295,4294967295
3C:0A:63:8C:00:00,-86,3,3,108,71,16,12,0,137,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,91,80,255,0,56,55,176
75:C4:8D:1C:AD:00,-86,3,3,108,109,16,24,0,174,4294967295,4294967295
75:C4:8D:1C:AA:00,-85,3,3,108,75,16,24,0,141,4294967295,4294967295
75:C4:8D:1C:00:00,-86,3,3,108,227,16,24,0,37,4294967295,4294967295
75:C4:8D:1C:00:00,-84,3,3,108,79,16,24,0,145,4294967295,4294967295
75:C4:8D:1C:00:00,-85,3,3,108,2,16,24,0,67,4294967295,4294967295
A5:7B:A7:5C:96:00,-85,3,3,108,194,16,48,0,4,4294967295,4294967295
A0:46:88:F6:00:00,-84,3,3,108,61,16,48,0,126,4294967295,4294967295
75:C4:8D:1C:00:00,-86,3,3,108,146,16,24,0,211,4294967295,4294967295
75:C4:8D:1C:00:00,-83,3,3,108,120,16,24,0,185,4294967295,4294967295
75:C4:8D:1C:00:00,-85,3,3,108,62,16,24,0,127,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,227,16,24,0,36,4294967295,4294967295
A5:7B:A7:5C:00:00,-85,3,3,108,199,16,48,0,8,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,254,16,24,0,63,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,123,16,24,0,188,4294967295,4294967295
26:E5:C8:EB:24:4F,-84,3,3,108,8,16,48,0,73,4294967295,4294967295
3D:41:0E:FF:00:41,-85,3,3,108,176,16,24,0,241,4294967295,4294967295
3C:41:0E:FE:F4:81,-84,3,3,108,248,80,255,0,213,55,193
3C:41:0E:FE:F4:81,-84,3,3,108,248,80,255,0,213,55,193
3C:41:3A:4C:F5:81,-84,3,3,108,248,80,255,0,213,55,193
3C:41:0E:FE:F4:81,-85,3,3,108,239,80,255,0,204,55,194
3C:0A:63:8C:00:41,-86,3,3,108,193,16,12,0,2,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,8,16,24,0,73,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,244,16,24,0,54,4294967295,4294967295
9E:18:88:BE:72:5E,-86,3,3,108,78,16,24,0,143,4294967295,4294967295
C1:5F:B3:77:00:00,-85,3,3,108,104,16,48,0,169,4294967295,4294967295
