1,xyz: 0 0 0
0,./a.out
Device:,wlp2s0
=== Transmission ===
BSSID,dB_mean,measure_count,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
3C:41:0E:FF:20:00,-65,3,3,108,123,16,48,0,188,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,141,16,48,0,206,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,149,16,48,0,214,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,149,16,48,0,214,4294967295,4294967295
69:72:31:3D:B9:B2,-79,3,3,108,248,16,24,0,57,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,96,16,48,0,162,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,240,16,48,0,49,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,141,16,48,0,206,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,30,16,48,0,95,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,99,16,22,0,165,4294967295,4294967295
A6:18:88:BE:72:5E,-84,3,3,108,80,16,22,0,145,4294967295,4294967295
1E:77:B9:B2:FB:6A,-81,3,3,108,118,16,24,0,183,4294967295,4294967295
2F:83:D1:3B:01:3B,-65,3,3,108,179,16,24,0,245,4294967295,4294967295
69:72:31:3D:40:A0,-79,3,3,108,229,16,24,0,39,4294967295,4294967295
91:76:CD:84:00:00,-86,3,3,108,186,16,22,0,252,4294967295,4294967295
75:C4:8D:1C:00:00,-80,3,3,108,82,16,24,0,147,4294967295,4294967295
75:C4:8D:1C:69:93,-79,3,3,108,202,16,24,0,11,4294967295,4294967295
26:E5:C8:EB:00:00,-80,3,3,108,42,16,48,0,107,4294967295,4294967295
9E:18:88:BE:72:5E,-87,3,3,108,144,16,22,0,209,4294967295,4294967295
3C:41:0E:FF:0F:80,-88,3,3,108,130,16,12,0,195,4294967295,4294967295
2C:3B:70:2D:69:93,-87,3,3,108,241,16,24,0,50,4294967295,4294967295
3C:41:0E:FF:00:40,-79,3,3,108,6,16,48,0,71,4294967295,4294967295
3C:41:0E:FF:00:41,-79,3,3,108,151,16,48,0,216,4294967295,4294967295
3C:41:0E:FF:20:00,-64,3,3,108,42,16,48,0,108,4294967295,4294967295
3C:41:0E:FF:20:01,-64,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:41:0E:FF:20:02,-64,3,3,108,88,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:04,-64,3,3,108,232,16,48,0,41,4294967295,4294967295
1E:77:B9:B2:FB:6A,-82,3,3,108,173,16,24,0,238,4294967295,4294967295
2F:83:D1:3B:00:00,-64,3,3,108,234,16,24,0,44,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,79,16,48,0,145,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,116,16,48,0,181,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,161,16,48,0,226,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,80,16,48,0,145,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,98,16,48,0,163,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,42,16,48,0,107,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,189,16,48,0,254,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,0,16,48,0,65,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,45,16,48,0,110,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,233,16,48,0,43,4294967295,4294967295
1E:77:B9:B2:FB:6A,-81,3,3,108,83,16,24,0,148,4294967295,4294967295
1E:77:B9:B2:FB:6A,-82,3,3,108,145,16,24,0,210,4294967295,4294967295
1E:77:B9:B2:FB:6A,-83,3,3,108,66,16,24,0,131,4294967295,4294967295
2F:83:D1:3B:00:00,-63,3,3,108,126,16,24,0,192,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:0A:63:8C:FF:FF,-86,3,3,108,3,16,2,0,69,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,164,16,48,0,229,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,186,16,48,0,251,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,118,16,48,0,183,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,78,16,48,0,143,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,12,16,48,0,77,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,199,16,48,0,8,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,15,16,48,0,80,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,44,16,48,0,109,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,114,16,48,0,179,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,133,16,48,0,198,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,251,16,48,0,60,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,89,16,48,0,154,4294967295,4294967295
A4:88:73:9C:AD:01,-70,3,3,108,233,16,48,0,42,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,134,16,48,0,199,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,23,16,48,0,89,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,97,16,22,0,162,4294967295,4294967295
A6:18:88:BE:72:5E,-84,3,3,108,76,16,22,0,141,4294967295,4294967295
07:95:FA:9A:32:C5,-83,3,3,108,222,16,22,0,31,4294967295,4294967295
9E:18:88:BE:72:5E,-82,3,3,108,185,16,22,0,250,4294967295,4294967295
3C:0A:63:8C:00:00,-83,3,3,108,176,16,2,0,242,4294967295,4294967295
69:72:31:3D:0F:80,-79,3,3,108,169,16,24,0,234,4294967295,4294967295
3C:0A:63:8C:27:03,-84,3,3,108,183,16,2,0,249,4294967295,4294967295
3C:0A:63:8C:00:40,-84,3,3,108,255,16,2,0,64,4294967295,4294967295
91:76:CD:84:27:03,-84,3,3,108,65,16,22,0,130,4294967295,4294967295
3C:41:0E:FF:20:00,-63,3,3,108,43,16,48,0,108,4294967295,4294967295
3C:41:0E:FF:20:01,-63,3,3,108,187,16,48,0,252,4294967295,4294967295
3C:41:0E:FF:20:02,-63,3,3,108,88,16,48,0,153,4294967295,4294967295
3C:41:0E:FF:20:04,-63,3,3,108,233,16,48,0,42,4294967295,4294967295
67:09:9E:19:AD:02,-79,3,3,108,200,16,48,0,9,4294967295,4294967295
F7:98:CE:B5:01:08,-79,3,3,108,16,16,48,0,82,4294967295,4294967295
75:C4:8D:1C:03:06,-79,3,3,108,197,16,24,0,6,4294967295,4294967295
75:C4:8D:1C:01:00,-79,3,3,108,84,16,24,0,149,4294967295,4294967295
75:C4:8D:1C:02:01,-79,3,3,108,59,16,24,0,124,4294967295,4294967295
75:C4:8D:1C:00:00,-79,3,3,108,25,16,24,0,91,4294967295,4294967295
75:C4:8D:1C:00:00,-79,3,3,108,18,16,24,0,83,4294967295,4294967295
26:E5:C8:EB:00:62,-79,3,3,108,113,16,48,0,179,4294967295,4294967295
4C:38:25:65:AD:00,-79,3,3,108,179,16,24,0,244,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,25,16,48,0,90,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,169,16,48,0,235,4294967295,4294967295
07:4C:3F:25:00:00,-83,3,3,108,229,16,2,0,38,4294967295,4294967295
3C:41:0E:FF:13:C0,-85,3,3,108,107,16,48,0,172,4294967295,4294967295
28:1C:31:4E:0F:80,-79,3,3,108,69,16,24,0,135,4294967295,4294967295
69:72:31:3D:27:03,-78,3,3,108,144,16,24,0,209,4294967295,4294967295
91:76:CD:84:00:04,-84,3,3,108,59,16,22,0,125,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,155,16,22,0,221,4294967295,4294967295
3C:41:0E:FF:00:40,-79,3,3,108,7,16,48,0,72,4294967295,4294967295
3C:41:0E:FF:00:41,-79,3,3,108,152,16,48,0,217,4294967295,4294967295
3C:41:0E:FF:00:42,-79,3,3,108,53,16,48,0,118,4294967295,4294967295
3C:41:0E:FF:00:44,-79,3,3,108,198,16,48,0,7,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,43,16,48,0,108,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,89,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,233,16,48,0,43,4294967295,4294967295
3F:D0:E6:E3:00:62,-80,3,3,108,43,16,48,0,108,4294967295,4294967295
C5:DE:AC:67:B9:B2,-80,3,3,108,214,16,48,0,23,4294967295,4294967295
3F:D0:E6:E3:00:00,-80,3,3,108,226,16,48,0,35,4294967295,4294967295
B1:17:8F:A2:20:04,-80,3,3,108,192,16,48,0,1,4294967295,4294967295
F7:98:CE:B5:FF:AA,-80,3,3,108,74,16,48,0,140,4294967295,4294967295
3D:41:0E:FF:00:41,-79,3,3,108,205,16,24,0,14,4294967295,4294967295
69:72:31:3D:AD:02,-80,3,3,108,115,16,24,0,180,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,224,16,48,0,33,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,193,16,48,0,3,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,33,16,48,0,98,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,42,16,48,0,107,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,87,16,48,0,152,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,81,16,48,0,147,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,92,16,48,0,158,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,31,16,48,0,96,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,254,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,228,16,48,0,38,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,102,16,48,0,167,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,56,16,48,0,121,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,82,16,48,0,147,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,106,16,48,0,171,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,137,16,48,0,202,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,238,16,48,0,47,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,246,16,48,0,55,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,246,16,48,0,55,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,62,16,48,0,127,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,93,16,48,0,159,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,183,16,48,0,249,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,191,16,48,0,0,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,123,16,48,0,189,4294967295,4294967295
A4:88:73:9C:AD:01,-69,3,3,108,12,16,48,0,77,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,233,16,48,0,42,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,77,16,48,0,142,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,102,16,48,0,168,4294967295,4294967295
C5:DE:AC:67:00:00,-79,3,3,108,19,16,48,0,84,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,254,16,48,0,63,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,16,16,48,0,81,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,211,16,48,0,21,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,212,16,48,0,21,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,136,16,48,0,201,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,138,16,48,0,204,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,176,16,48,0,241,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,78,16,48,0,143,4294967295,4294967295
A4:88:73:9C:AD:02,-69,3,3,108,74,16,48,0,139,4294967295,4294967295
3C:41:0E:FF:20:02,-64,3,3,108,49,16,48,0,115,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,29,16,48,0,94,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,198,16,48,0,7,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,116,16,48,0,181,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,142,16,48,0,207,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,136,16,48,0,201,4294967295,4294967295
3C:0A:63:8C:00:00,-85,3,3,108,173,16,2,0,239,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,162,16,48,0,227,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,222,16,48,0,31,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,55,16,48,0,120,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,109,16,48,0,174,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,125,16,48,0,190,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,102,16,48,0,167,4294967295,4294967295
3C:41:0E:FF:00:41,-82,3,3,108,177,16,48,0,242,4294967295,4294967295
3C:41:0E:FF:00:41,-83,3,3,108,220,16,48,0,29,4294967295,4294967295
3C:41:0E:FF:20:00,-65,3,3,108,44,16,48,0,109,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,188,16,48,0,253,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,89,16,48,0,154,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,234,16,48,0,43,4294967295,4294967295
3D:41:0E:FF:00:41,-80,3,3,108,7,16,24,0,72,4294967295,4294967295
91:76:CD:84:20:04,-84,3,3,108,254,16,22,0,63,4294967295,4294967295
B8:8D:61:E2:FF:AA,-79,3,3,108,193,16,48,0,2,4294967295,4294967295
0D:96:84:31:00:41,-80,3,3,108,120,16,48,0,185,4294967295,4294967295
69:72:31:3D:AD:02,-80,3,3,108,20,16,24,0,86,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,89,16,48,0,154,4294967295,4294967295
A4:88:73:9C:AD:01,-69,3,3,108,234,16,48,0,43,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,135,16,48,0,200,4294967295,4294967295
A4:88:73:9C:AD:04,-69,3,3,108,24,16,48,0,89,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,98,16,22,0,163,4294967295,4294967295
B2:41:C5:97:20:00,-80,3,3,108,128,16,24,0,194,4294967295,4294967295
69:72:31:3D:08:A9,-79,3,3,108,101,16,24,0,166,4294967295,4294967295
3C:41:0E:FF:00:40,-79,3,3,108,8,16,48,0,74,4294967295,4294967295
3C:41:0E:FF:00:41,-79,3,3,108,153,16,48,0,218,4294967295,4294967295
3C:41:0E:FF:00:42,-79,3,3,108,54,16,48,0,119,4294967295,4294967295
3C:41:0E:FF:00:44,-80,3,3,108,199,16,48,0,9,4294967295,4294967295
1E:77:B9:B2:FB:6A,-83,3,3,108,93,16,24,0,158,4294967295,4294967295
2F:83:D1:3B:00:00,-65,3,3,108,153,16,24,0,218,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,40,16,255,0,5,55,238
3C:41:0E:FF:20:01,-65,3,3,108,40,16,255,0,5,55,238
3C:41:0E:FF:20:01,-65,3,3,108,40,16,255,0,5,55,238
1E:77:B9:B2:FB:6A,-83,3,3,108,79,16,48,0,144,4294967295,4294967295
91:76:CD:84:00:00,-85,3,3,108,200,16,22,0,9,4294967295,4294967295
AD:C9:56:F3:FF:03,-83,3,3,108,211,18,22,0,117,4294967295,4294967295
3C:41:0E:FF:20:00,-66,3,3,108,45,16,48,0,110,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,189,16,48,0,254,4294967295,4294967295
3C:41:0E:FF:20:02,-65,3,3,108,90,16,48,0,155,4294967295,4294967295
3C:41:0E:FF:20:04,-65,3,3,108,235,16,48,0,44,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,228,16,22,0,37,4294967295,4294967295
9E:18:88:BE:72:5E,-85,3,3,108,133,16,22,0,198,4294967295,4294967295
9E:18:88:BE:72:5E,-83,3,3,108,75,16,22,0,140,4294967295,4294967295
9E:18:88:BE:72:5E,-84,3,3,108,195,16,22,0,5,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,72,16,48,0,137,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,143,16,48,0,209,4294967295,4294967295
A4:88:73:9C:AD:00,-70,3,3,108,65,16,48,0,130,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,115,16,48,0,181,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,162,16,48,0,227,4294967295,4294967295
A4:88:73:9C:AD:02,-70,3,3,108,192,16,48,0,1,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,17,16,48,0,82,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,146,16,48,0,211,4294967295,4294967295
A4:88:73:9C:AD:04,-70,3,3,108,189,16,48,0,254,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,140,16,255,0,105,55,3
3C:41:0E:FF:20:01,-65,3,3,108,36,16,255,0,1,55,4
3C:41:0E:FF:20:01,-65,3,3,108,243,16,48,0,52,4294967295,4294967295
7A:BE:CA:FA:00:00,-82,3,3,108,35,16,48,0,101,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,179,16,255,0,145,55,7
3C:41:0E:FF:20:01,-65,3,3,108,229,16,48,0,38,4294967295,4294967295
7A:BE:CA:FA:00:00,-82,3,3,108,21,16,48,0,86,4294967295,4294967295
3C:41:0E:FF:20:01,-65,3,3,108,165,16,255,0,130,55,10
