1,xyz: 1 1 1
0,./a.out
Device:,wlp2s0
=== Transmission ===
SSID,BSSID,RSSI,COUNT,antenna_index,channel,TSFT,flags,data_rate,rx_flag,timestamp,mcs,ampdu_status
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,240,16,48,0,50,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,235,16,48,0,45,0,0
Empty,00:12:7B:5E:23:CC,-86,3,3,108,121,16,2,0,187,0,0
Empty,00:12:7B:5E:23:CC,-85,3,3,108,180,16,2,0,246,0,0
STS-Public,3E:10:7B:5A:53:31,-90,3,3,108,222,16,2,0,31,0,0
STS-Public,3E:10:7B:5A:53:31,-89,3,3,108,255,16,2,0,64,0,0
VIDEOTRON2106,3C:8D:20:58:74:03,-85,3,3,108,102,16,2,0,168,0,0
VIDEOTRON2106,3C:8D:20:58:74:03,-87,3,3,108,120,16,2,0,185,0,0
VIDEOTRON2106,3C:8D:20:58:74:03,-84,3,3,108,5,16,2,0,70,0,0
VIDEOTRON2106,3C:8D:20:58:74:03,-85,3,3,108,136,16,2,0,201,0,0
Empty,3C:8D:20:58:74:03,-85,3,3,108,212,16,2,0,22,0,0
Empty,3C:8D:20:58:74:03,-85,3,3,108,220,16,2,0,29,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,86,16,48,0,151,0,0
Empty,3C:8D:20:58:74:03,-86,3,3,108,103,16,2,0,168,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,223,16,48,0,32,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,135,16,48,0,200,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,171,16,48,0,236,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,77,16,48,0,142,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,156,16,48,0,222,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,220,16,48,0,29,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,181,16,48,0,246,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,96,16,48,0,161,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,50,16,48,0,115,0,0
STS-Public,0A:C7:0D:6E:16:3E,-82,3,3,108,25,16,2,0,90,0,0
STS-Public,0A:C7:0D:6E:16:3E,-82,3,3,108,98,16,2,0,164,0,0
STS-Public,0A:C7:0D:6E:16:3E,-82,3,3,108,180,16,2,0,245,0,0
STS-Public,0A:C7:0D:6E:16:3E,-81,3,3,108,140,16,2,0,205,0,0
STS-Public,0A:C7:0D:6E:16:3E,-82,3,3,108,184,16,2,0,250,0,0
STS-Public,0A:C7:0D:6E:16:3E,-83,3,3,108,9,16,2,0,75,0,0
STS-Public,0A:C7:0D:6E:16:3E,-81,3,3,108,64,16,2,0,129,0,0
STS-Public,0A:C7:0D:6E:16:3E,-84,3,3,108,143,16,2,0,208,0,0
STS-Public,0A:C7:0D:6E:16:3E,-84,3,3,108,11,16,2,0,76,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,188,16,48,0,254,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,210,16,48,0,19,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,219,16,48,0,28,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,214,16,48,0,23,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,3,16,48,0,69,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,11,16,48,0,76,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,21,16,48,0,87,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,20,16,48,0,85,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,97,16,48,0,163,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,115,16,48,0,180,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,48,16,48,0,113,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,57,16,48,0,123,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,241,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,147,16,48,0,212,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,156,16,48,0,222,0,0
STS-Public,82:AC:AB:33:3B:F3,-80,3,3,108,190,16,2,0,0,0,0
STS-Public,F6:79:3F:A5:F0:46,-76,3,3,108,199,16,2,0,9,0,0
STS-Public,6A:41:20:6C:CC:77,-76,3,3,108,229,16,2,0,38,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,246,16,48,0,55,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,199,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,233,16,48,0,42,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,40,16,48,0,105,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,58,16,48,0,123,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,175,16,48,0,240,0,0
eduroam,12:22:86:62:AA:E2,-84,3,3,108,42,16,2,0,107,0,0
Empty,C8:84:A1:D8:D6:C1,-85,3,3,108,227,16,48,0,36,0,0
Empty,C8:84:A1:D8:D6:C1,-85,3,3,108,158,16,48,0,223,0,0
eduroam,12:22:86:62:AA:E2,-83,3,3,108,99,16,2,0,164,0,0
Empty,C8:84:A1:D8:D6:C1,-85,3,3,108,244,16,48,0,54,0,0
Empty,C8:84:A1:D8:D6:C1,-83,3,3,108,38,16,48,0,103,0,0
Empty,C8:84:A1:D8:D6:C1,-85,3,3,108,234,16,48,0,44,0,0
STS-Public,3E:10:7B:5A:53:31,-86,3,3,108,165,16,2,0,231,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,81,16,48,0,146,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,219,16,48,0,28,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,90,16,48,0,155,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,156,16,48,0,222,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,114,16,48,0,179,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,169,16,48,0,235,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,168,16,48,0,233,0,0
Empty,00:12:7B:5E:23:CC,-85,3,3,108,129,16,2,0,194,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,87,16,48,0,152,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,106,16,48,0,171,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,160,16,48,0,225,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,187,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,196,16,48,0,5,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,205,16,48,0,14,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,200,16,48,0,9,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,165,16,48,0,230,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,175,16,48,0,240,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,204,16,48,0,13,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,131,16,48,0,196,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,88,16,48,0,153,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,54,16,48,0,120,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,221,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,221,16,48,0,30,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,92,16,48,0,157,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,5,16,48,0,70,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,136,16,48,0,201,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,196,16,48,0,5,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,168,16,48,0,234,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,177,16,48,0,242,0,0
Empty,00:12:7B:5E:23:CC,-88,3,3,108,143,16,2,0,208,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,106,16,48,0,172,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,129,16,48,0,194,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,3,16,48,0,68,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,116,16,48,0,181,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,146,16,48,0,212,0,0
Empty,3C:41:0E:FF:17:02,-85,3,3,108,126,16,48,0,191,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,199,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,202,16,48,0,12,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,153,16,48,0,218,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,182,16,48,0,247,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,191,16,48,0,0,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,202,16,48,0,12,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,202,16,48,0,12,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,35,16,48,0,100,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,187,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,239,16,48,0,48,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,165,16,48,0,231,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,127,16,48,0,192,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,33,16,48,0,99,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,227,16,48,0,36,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,148,16,48,0,214,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,253,16,48,0,62,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,43,16,48,0,108,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,160,16,48,0,225,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,31,16,48,0,97,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,38,16,48,0,103,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,248,16,48,0,58,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,95,16,48,0,160,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,144,16,48,0,209,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,37,16,48,0,102,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,241,16,48,0,51,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,247,16,48,0,56,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,234,16,48,0,43,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,27,16,48,0,92,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,94,16,48,0,159,0,0
STS-Public,86:98:C2:2F:4A:03,-86,3,3,108,222,16,2,0,32,0,0
STS-Public,86:98:C2:2F:4A:03,-84,3,3,108,244,16,2,0,54,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,92,16,48,0,158,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,127,16,48,0,192,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,163,16,48,0,228,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,173,16,48,0,239,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,8,16,48,0,74,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,62,16,48,0,127,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,129,16,48,0,195,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,112,16,48,0,177,0,0
Empty,C8:84:A1:D8:D6:C3,-85,3,3,108,153,16,48,0,218,0,0
Empty,3C:41:0E:FF:17:00,-85,3,3,108,105,16,48,0,170,0,0
Empty,3C:41:0E:FF:17:02,-85,3,3,108,65,16,48,0,130,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,48,16,48,0,113,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,95,16,48,0,161,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,208,16,48,0,17,0,0
Empty,8C:1E:80:9D:CD:02,-76,3,3,108,148,16,48,0,213,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,91,16,48,0,156,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,183,16,48,0,248,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,228,16,48,0,38,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,8,16,48,0,74,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,183,16,48,0,249,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,221,16,48,0,31,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,182,16,48,0,247,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,192,16,48,0,1,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,162,16,48,0,227,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,65,16,48,0,131,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,43,16,48,0,108,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,34,16,48,0,99,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,101,16,48,0,166,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,230,16,48,0,39,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,112,16,48,0,177,0,0
Empty,3C:41:0E:FF:17:02,-86,3,3,108,123,16,48,0,188,0,0
Empty,00:12:7B:5E:23:CC,-89,3,3,108,66,16,2,0,131,0,0
Empty,00:12:7B:5E:23:CC,-89,3,3,108,251,16,2,0,60,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,187,16,48,0,252,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,125,16,48,0,190,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,155,16,48,0,221,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,172,16,48,0,237,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,78,16,48,0,143,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,2,16,48,0,68,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,199,16,48,0,8,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,55,16,48,0,120,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,188,16,48,0,253,0,0
STS-Public,3E:10:7B:5A:53:31,-87,3,3,108,123,16,2,0,188,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,214,16,48,0,23,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,173,16,48,0,238,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,143,16,48,0,208,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,32,16,48,0,98,0,0
Empty,3C:41:0E:FF:17:02,-85,3,3,108,177,16,48,0,242,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,143,16,48,0,208,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,152,16,48,0,217,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,187,16,48,0,253,0,0
Empty,6E:64:9A:F2:68:C4,-86,3,3,108,139,16,2,0,205,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,57,16,48,0,122,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,193,16,48,0,2,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,224,16,48,0,33,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,149,16,48,0,214,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,204,16,48,0,13,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,10,16,48,0,75,0,0
Empty,8C:1E:80:9D:CD:02,-78,3,3,108,137,16,48,0,203,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,17,16,48,0,82,0,0
Empty,8C:1E:80:9D:CD:02,-77,3,3,108,155,16,48,0,221,0,0
Empty,3C:41:0E:FF:17:00,-85,3,3,108,127,16,48,0,192,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,85,16,48,0,151,0,0
Empty,8C:1E:80:9D:CD:03,-76,3,3,108,153,16,48,0,219,0,0
Empty,8C:1E:80:9D:CD:03,-78,3,3,108,241,16,48,0,50,0,0
Empty,8C:1E:80:9D:CD:03,-77,3,3,108,113,16,48,0,178,0,0
STS-Public,3E:10:7B:5A:53:31,-86,3,3,108,140,16,2,0,205,0,0
